,Unnamed: 0.1,Unnamed: 0,Classification,Disposition,datetime,Year,DayOfYear,Month,DayOfWeek,time_period,Building,Location,Longtitude,Latitude,Incidents
4203,809,809,Harassment,Arrest,2020-10-07 06:45:00,2020,281,10,2,day_weekday,12A KR BUNGALOW,KR,1.29723462,103.7747589,DAMAGED PROPERTY
4204,810,810,Harassment,Open Investigation,2021-02-01 19:51:00,2021,32,2,0,day_weekday,TEMASEK HALL (BLOCK E),HALL,1.292584001,103.7722725,DAMAGED PROPERTY
4205,811,811,Theft,Arrest,2021-01-15 07:43:00,2021,15,1,4,day_weekday,TEMASEK HALL (BLOCK C),HALL,1.292732285,103.7709504,LOST AND FOUND
4206,812,812,Trespassing,Open Investigation,2021-03-06 14:49:00,2021,65,3,5,weekend,RIDGE VIEW RESIDENCE (BLOCK B),YIH,1.297702725,103.7763235,DAMAGED PROPERTY
4207,813,813,Criminal Mischief,Open Investigation,2021-08-23 04:09:00,2021,235,8,0,day_weekday,PGPR CARPARK,PGP,1.290814479,103.7812394,STOLEN ITEMS
4208,814,814,Trespass,Open Investigation,2021-05-04 00:27:00,2021,124,5,1,day_weekday,12 KR BUNGALOW,KR,1.297234098,103.77391,EMERGENCY INCIDENTS
4209,815,815,Disorderly Conduct,Unfounded,2021-03-15 10:08:00,2021,74,3,0,day_weekday,CANTEEN 2 (THE DECK),FASS,1.294612936,103.7725509,SEXUAL INCIDENTS
4210,816,816,Rape,Open Investigation,2021-07-18 07:32:00,2021,199,7,6,weekend,LECTURE THEATRE 17,SOC,1.293649503,103.7739846,SEXUAL INCIDENTS
4211,817,817,Theft: Criminal Mischief,Closed,2021-02-23 07:28:00,2021,54,2,1,day_weekday,BTC- MULTIPURPOSE AUDITORIUM,BTC,1.319039869,103.8166651,LOST AND FOUND
4212,818,818,Theft,Open Investigation,2021-04-21 09:40:00,2021,111,4,2,day_weekday,5 PGP BUNGALOW,PGP,1.293103799,103.7786261,LOST AND FOUND
4213,819,819,Theft,Arrest,2021-06-20 10:14:00,2021,171,6,6,weekend,SCIENCE BLOCK 3,FOS,1.295514032,103.7786269,LOST AND FOUND
4214,820,820,Shoplifting,Open Investigation,2020-11-19 13:54:00,2020,324,11,3,day_weekday,BTC-MANASSEH MEYER,BTC,1.319098649,103.8176172,STOLEN ITEMS
4215,821,821,Theft,Open Investigation,2020-12-07 01:46:00,2020,342,12,0,day_weekday,SHEARES HALL (COMMUNAL HALL),HALL,1.291537312,103.7756853,LOST AND FOUND
4216,822,822,Harassment: Domestic Violence,Open Investigation,2020-12-03 11:14:00,2020,338,12,3,day_weekday,PGP RESIDENCES LECTURE THEATRE,PGP,1.290720131,103.7821794,LOST AND FOUND
4217,823,823,Attempted Fraud,Open Investigation,2021-12-07 01:52:00,2021,341,12,1,day_weekday,UHALL CARPARK,UTown,1.297316736,103.7777968,LOST AND FOUND
4218,824,824,Theft, Closed,2021-11-01 03:43:00,2021,305,11,0,day_weekday,STORE 2 (NEAR KEVII HALL),PGP,1.29243592,103.7806357,LOST AND FOUND
4219,825,825,Theft,Open Investigation,2020-11-02 08:48:00,2020,307,11,0,day_weekday,PGP RESIDENCES (BLOCK 9),PGP,1.291154226,103.7797307,LOST AND FOUND
4220,826,826,Criminal Mischief,Open Investigation,2021-03-12 11:33:00,2021,71,3,4,day_weekday,1 KR BUNGALOW,KR,1.293041343,103.7811579,STOLEN ITEMS
4221,827,827,Burglary,Open Investigation,2021-01-10 11:07:00,2021,10,1,6,weekend,"KENT VALE APARTMENT BLK B, 105",KV,1.301085285,103.7684438,LOST AND FOUND
4222,828,828,Attempted Extortion,Open Investigation,2020-12-16 10:09:00,2020,351,12,2,day_weekday,"KENT VALE APARTMENT BLK E, 109",KV,1.301741912,103.7678456,LOST AND FOUND
4223,829,829,Theft,Arrest,2021-03-22 03:34:00,2021,81,3,0,day_weekday,BTC-LI KA SHING BUILDING,BTC,1.319621613,103.8175738,LOST AND FOUND
4224,830,830,Criminal Mischief,Open Investigation,2021-06-16 17:45:00,2021,167,6,2,day_weekday,"KENT VALE APARTMENT BLK B, 105",KV,1.301085285,103.7684438,STOLEN ITEMS
4225,831,831,Rape,Open Investigation,2021-09-18 00:57:00,2021,261,9,5,weekend,LECTURE THEATRE 1,CDE,1.299442762,103.7711115,SEXUAL INCIDENTS
4226,832,832,Trespassing,Arrest,2021-08-06 09:15:00,2021,218,8,4,day_weekday,CINNAMON LEARN LOBE,UTown,1.306550432,103.7731181,DAMAGED PROPERTY
4227,833,833,Trespassing,Closed,2021-07-13 02:25:00,2021,194,7,1,day_weekday,COMPUTING BLOCK 3,SOC,1.294839606,103.77459,DAMAGED PROPERTY
4228,834,834,Trespassing,Closed,2021-10-05 02:51:00,2021,278,10,1,day_weekday,RAFFLES HALL (COMMUNAL HALL),YIH,1.300002869,103.7739354,DAMAGED PROPERTY
4229,835,835,Harassment: Trespassing,Judicial Referral,2021-08-01 07:03:00,2021,213,8,6,weekend,LECTURE THEATRE 8,FASS,1.294142102,103.7718061,LOST AND FOUND
4230,836,836,Trespass,,2021-01-26 16:55:00,2021,26,1,1,day_weekday,"COMMUNAL BLK A, 121",KV,1.302400027,103.7689415,EMERGENCY INCIDENTS
4231,837,837,Fraud,Open Investigation,2021-06-16 03:01:00,2021,167,6,2,day_weekday,TEMASEK HALL (BLOCK E),HALL,1.292584001,103.7722725,DAMAGED PROPERTY
4232,838,838,Trespassing,Open Investigation,2021-01-20 12:37:00,2021,20,1,2,day_weekday,SCIENCE BLOCK 7,FOS,1.296276183,103.7788705,DAMAGED PROPERTY
4233,839,839,Assault,Open Investigation,2021-03-04 01:44:00,2021,63,3,3,day_weekday,TEMASEK HALL (BLOCK A),HALL,1.293083063,103.7707861,DAMAGED PROPERTY
4234,840,840,Bias Intimidation,Open Investigation,2021-03-16 12:39:00,2021,75,3,1,day_weekday,LECTURE THEATRE 11,FASS,1.295440209,103.7714032,LOST AND FOUND
4235,841,841,Rape,Open Investigation,2020-11-01 16:48:00,2020,306,11,6,weekend,11 KR BUNGALOW,KR,1.293319335,103.7736605,SEXUAL INCIDENTS
4236,842,842,Harassment: Bias Incident,Unfounded,2021-08-27 07:38:00,2021,239,8,4,day_weekday,SUB-STATION 3 (NEAR S13),FOS,1.296287532,103.7788929,LOST AND FOUND
4237,843,843,False Public Alarm,Closed,2021-10-01 22:13:00,2021,274,10,4,day_weekday,"KENT VALE APARTMENT BLK F, 107",KV,1.30219698,103.767326,LOST AND FOUND
4238,844,844,Assault,Open Investigation,2021-07-29 04:36:00,2021,210,7,3,day_weekday,BTC-CJ KOH LIBRARY,BTC,1.318788486,103.8181587,DAMAGED PROPERTY
4239,845,845,Hindering Possession of Burglary Tools,Unfounded,2021-03-28 09:55:00,2021,87,3,6,weekend,SRC MINI GRAND STAND,YIH,1.298645794,103.7777397,LOST AND FOUND
4240,846,846,Theft,,2021-08-13 21:14:00,2021,225,8,4,day_weekday,EUSOFF HALL (BLOCK D),HALL,1.293493373,103.7697466,LOST AND FOUND
4241,847,847,Fraud,Open Investigation,2021-09-04 00:54:00,2021,247,9,5,weekend,RIDGE VIEW RESIDENCE (BLOCK E),YIH,1.298622717,103.7762558,DAMAGED PROPERTY
4242,848,848,Harassment: Bias Incident,Unfounded,2021-07-24 16:39:00,2021,205,7,5,weekend,6 PGP BUNGALOW,PGP,1.293385625,103.7779056,LOST AND FOUND
4243,849,849,Harassment,Unfounded,2021-09-04 18:53:00,2021,247,9,5,weekend,PGP RESIDENCES (BLOCK 4),PGP,1.291208032,103.7822304,DAMAGED PROPERTY
4244,850,850,Shoplifting,Open Investigation,2021-02-15 20:34:00,2021,46,2,0,day_weekday,KE VII HALL (COMMUNAL HALL),PGP,1.292402899,103.7810646,STOLEN ITEMS
4245,851,851,Theft,Unfounded,2021-07-21 11:02:00,2021,202,7,2,day_weekday,ARTS & SOCIAL SCIENCES BLOCK 8,FASS,1.294061185,103.7720122,LOST AND FOUND
4246,852,852,Harassment,Arrest,2021-02-02 10:01:00,2021,33,2,1,day_weekday,YALE RESIDENTIAL COLLEGE 3,UTown,1.30762857,103.7719629,DAMAGED PROPERTY
4247,853,853,Criminal Mischief,Open Investigation,2020-12-14 14:07:00,2020,349,12,0,day_weekday,"KENT VALE APARTMENT BLK I, 119",KV,1.302981916,103.7702236,STOLEN ITEMS
4248,854,854,Attempted Fraud,Arrest,2021-07-12 13:53:00,2021,193,7,0,day_weekday,RAFFLES HALL (BLOCK C),YIH,1.299882667,103.7729532,LOST AND FOUND
4249,855,855,Rape,Closed,2021-04-30 17:52:00,2021,120,4,4,day_weekday,ENGINEERING BLOCK 2,CDE,1.299314011,103.7711967,SEXUAL INCIDENTS
4250,856,856,Defiant Trespass, Open Investigation,2020-12-08 08:41:00,2020,343,12,1,day_weekday,PGP BUS-STOP (OFFICE),PGP,1.290851133,103.781384,LOST AND FOUND
4251,857,857,Defiant Trespass: Aggravated Assault,Closed,2021-04-13 11:28:00,2021,103,4,1,day_weekday,"KENT VALE APARTMENT BLK F, 107",KV,1.30219698,103.767326,LOST AND FOUND
4252,858,858,Theft: Bias Incident,Unfounded,2021-05-04 19:52:00,2021,124,5,1,day_weekday,COMMUNAL BLK B,KV,1.302552874,103.7685982,LOST AND FOUND
4253,859,859,Trespassing,Open Investigation,2020-12-15 17:48:00,2020,350,12,1,day_weekday,SRC CARPARK,UTown,1.30067788,103.7756312,DAMAGED PROPERTY
4254,860,860,Bias Intimidation,Open Investigation,2021-02-08 17:07:00,2021,39,2,0,day_weekday,ENGINEERING BLOCK 8,CDE,1.299003113,103.7726879,LOST AND FOUND
4255,861,861,Rape,Unfounded,2021-02-24 19:46:00,2021,55,2,2,day_weekday,EUSOFF HALL (BLOCK C),HALL,1.293426406,103.7701612,SEXUAL INCIDENTS
4256,862,862,Theft,Arrest,2021-01-18 18:20:00,2021,18,1,0,day_weekday,ENGINEERING WORKSHOP 1A,CDE,1.298073579,103.7708804,LOST AND FOUND
4257,863,863,Theft: Criminal Mischief,Open Investigation,2021-09-08 03:55:00,2021,251,9,2,day_weekday,UNIVERSITY CULTURAL CENTRE,UCC,1.301613834,103.7722703,LOST AND FOUND
4258,864,864,Shoplifting ,Open Investigation,2021-07-25 10:38:00,2021,206,7,6,weekend,KENT RIDGE HALL (BLOCK C),HALL,1.291532109,103.7746841,LOST AND FOUND
4259,865,865,Service of Warrant, Open Investigation,2021-10-01 10:32:00,2021,274,10,4,day_weekday,AS8 CARPARK,FASS,1.295895333,103.7720224,LOST AND FOUND
4260,866,866,Fraud,Open Investigation,2021-12-14 23:21:00,2021,348,12,1,day_weekday,I3,SOC,1.292406056,103.7755806,DAMAGED PROPERTY
4261,867,867,Theft,Arrest,2021-06-18 04:34:00,2021,169,6,4,day_weekday,ARTS & SOCIAL SCIENCES BLOCK 8,FASS,1.294061185,103.7720122,LOST AND FOUND
4262,868,868,Trespassing,Judicial Referral,2021-02-16 12:37:00,2021,47,2,1,day_weekday,ARTS & SOCIAL SCIENCES BLOCK 6,FASS,1.295434799,103.773244,DAMAGED PROPERTY
4263,869,869,Criminal Mischief,Open Investigation,2021-03-12 18:10:00,2021,71,3,4,day_weekday,COMMUNAL BLK B,KV,1.302552874,103.7685982,STOLEN ITEMS
4264,870,870,Theft,Open Investigation,2020-11-11 08:47:00,2020,316,11,2,day_weekday,2 PGP BUNGALOW,PGP,1.292422999,103.7799725,LOST AND FOUND
4265,871,871,Possession of Burglary Tools 2,Unfounded,2021-05-12 11:20:00,2021,132,5,2,day_weekday,SCIENCE BLOCK 16,FOS,1.296808335,103.7803681,LOST AND FOUND
4266,872,872,Attempted Trespass 2,Unfounded,2021-05-05 03:14:00,2021,125,5,2,day_weekday,LECTURE THEATRE 31,FOS,1.296845972,103.7804072,LOST AND FOUND
4267,873,873,Domestic Violence: Harassment,Open Investigation,2021-04-04 16:56:00,2021,94,4,6,weekend,PGP RESIDENCES (BLOCK 26),PGP,1.29068027,103.7815813,LOST AND FOUND
4268,874,874,Theft,Open Investigation,2021-05-01 00:50:00,2021,121,5,5,weekend,"KENT VALE APARTMENT BLK B, 105",KV,1.301085285,103.7684438,LOST AND FOUND
4269,875,875,Theft,Open Investigation,2021-08-26 00:20:00,2021,238,8,3,day_weekday,LECTURE THEATRE 12,FASS,1.294972395,103.7711398,LOST AND FOUND
4270,876,876,Defiant Trespass: Aggravated Assault,Open Investigation,2020-12-27 09:47:00,2020,362,12,6,weekend,STORE 1 (NEAR KEVII HALL),PGP,1.29274033,103.7812672,LOST AND FOUND
4271,877,877,Theft,Open Investigation,2021-11-15 02:11:00,2021,319,11,0,day_weekday,NUS SOCIETY-GUILD HOUSE,BIZ,1.293333299,103.7730449,LOST AND FOUND
4272,878,878,Theft,Closed,2021-03-05 23:09:00,2021,64,3,4,day_weekday,TEMBUSU COLLEGE- MPH,UTown,1.305898714,103.7738473,LOST AND FOUND
4273,879,879,Theft, Closed,2021-03-28 10:45:00,2021,87,3,6,weekend,"KENT VALE APARTMENT BLK D, 113",KV,1.302189396,103.7678817,LOST AND FOUND
4274,880,880,Theft,Judicial Referral,2021-11-14 10:08:00,2021,318,11,6,weekend,RESIDENT COLLEGE 4 -MPH,UTown,1.30838102,103.7729823,LOST AND FOUND
4275,881,881,Theft: Bias Incident,Open Investigation,2021-03-06 08:04:00,2021,65,3,5,weekend,SHEARES HALL (BLOCK A),HALL,1.291577534,103.7754185,LOST AND FOUND
4276,882,882,Trespassing,Open Investigation,2021-01-16 14:39:00,2021,16,1,5,weekend,18 EVANS BUNGALOW,BTC,1.317911647,103.8197614,DAMAGED PROPERTY
4277,883,883,Theft,Closed,2021-10-06 07:00:00,2021,279,10,2,day_weekday,SHEARES HALL (BLOCK E),HALL,1.291117652,103.7758047,LOST AND FOUND
4278,884,884,Criminal Mischief,Open Investigation,2021-09-28 01:00:00,2021,271,9,1,day_weekday,SCIENCE BLOCK 5,FOS,1.295676384,103.7790261,STOLEN ITEMS
4279,885,885,Domestic Violence: Harassment,Open Investigation,2021-11-09 06:12:00,2021,313,11,1,day_weekday,LECTURE THEATRE 36 (ALICE AND PETER TAN),FOS,1.295172313,103.7814043,LOST AND FOUND
4280,886,886,Criminal Mischief,Unfounded,2020-10-25 03:10:00,2020,299,10,6,weekend,SHEARES HALL (BLOCK A),HALL,1.291577534,103.7754185,STOLEN ITEMS
4281,887,887,Criminal Mischief,Open Investigation,2021-07-15 17:04:00,2021,196,7,3,day_weekday,LECTURE THEATRE 7,CDE,1.300171011,103.7710686,STOLEN ITEMS
4282,888,888,Theft,Open Investigation,2021-03-13 00:45:00,2021,72,3,5,weekend,E6 CARPARK,CDE,1.299504478,103.7728039,LOST AND FOUND
4283,889,889,Trespass,Open Investigation,2021-09-15 17:18:00,2021,258,9,2,day_weekday,TEMBUSU COLLEGE- MPH,UTown,1.305898714,103.7738473,EMERGENCY INCIDENTS
4284,890,890,Lewdness,Unfounded,2020-12-26 06:10:00,2020,361,12,5,weekend,DINNING HALL (C&T COLLEGE),UTown,1.306389713,103.7736485,SEXUAL INCIDENTS
4285,891,891,Criminal Mischief,Closed,2021-07-10 02:45:00,2021,191,7,5,weekend,KENT VALE GUARDHOUSE,HALL,1.302213361,103.7692536,STOLEN ITEMS
4286,892,892,Assault,Open Investigation,2021-07-14 15:02:00,2021,195,7,2,day_weekday,9 KR BUNGALOW,KR,1.294339477,103.7782597,DAMAGED PROPERTY
4287,893,893,Trespassing,Open Investigation,2021-02-06 16:46:00,2021,37,2,5,weekend,RAFFLES HALL (BLOCK A),YIH,1.299677886,103.7732472,DAMAGED PROPERTY
4288,894,894,Fraud,Open Investigation,2021-06-14 17:20:00,2021,165,6,0,day_weekday,DESIGN & ENVIRONMENT BLOCK 2,CDE,1.297396959,103.7711486,DAMAGED PROPERTY
4289,895,895,Theft,Arrest,2021-07-02 05:56:00,2021,183,7,4,day_weekday,MULTI-PURPOSE HALL 5 & 6,YIH,1.300997486,103.7757629,LOST AND FOUND
4290,896,896,False Public Alarm,Open Investigation,2020-12-22 03:24:00,2020,357,12,1,day_weekday,ENGINEERING WORKSHOP 1,CDE,1.298988688,103.7705945,LOST AND FOUND
4291,897,897,Trespass,Open Investigation,2021-08-14 09:42:00,2021,226,8,5,weekend,SHEARS HALL/KENT RIDGE HALL SHARED SPACE,HALL,1.291624699,103.7751793,EMERGENCY INCIDENTS
4292,898,898,False Public Alarm,Judicial Referral,2020-11-09 18:10:00,2020,314,11,0,day_weekday,TEMBUSU COLLEGE- MAIN BLK,UTown,1.306170497,103.7737562,LOST AND FOUND
4293,899,899,Attempted Extortion,Judicial Referral,2021-05-15 02:07:00,2021,135,5,5,weekend,SCIENCE BLOCK 6,FOS,1.295387759,103.7794885,LOST AND FOUND
4294,900,900,Intimidation,Closed,2021-06-30 16:00:00,2021,181,6,2,day_weekday,KUOK FOUNDATION HOUSE,YIH,1.300350998,103.7736453,LOST AND FOUND
4295,901,901,Fraud,Unfounded,2021-09-15 21:14:00,2021,258,9,2,day_weekday,LECTURE THEATRE 11,FASS,1.295440209,103.7714032,DAMAGED PROPERTY
4296,902,902,False Public Alarm,Judicial Referral,2021-09-02 12:23:00,2021,245,9,3,day_weekday,SCIENCE BLOCK 1A (LEE WEE KENG),FOS,1.296422972,103.7792749,LOST AND FOUND
4297,903,903,Rape,Closed,2020-12-16 17:48:00,2020,351,12,2,day_weekday,TEMBUSU COLLEGE- MAIN BLK,UTown,1.306170497,103.7737562,SEXUAL INCIDENTS
4298,904,904,Criminal Mischief,Open Investigation,2021-01-18 21:59:00,2021,18,1,0,day_weekday,CTR FOR LIFE SCIENCES,FOS,1.294495673,103.7809137,STOLEN ITEMS
4299,905,905,Theft,Open Investigation,2021-08-23 17:13:00,2021,235,8,0,day_weekday,PGP RESIDENCES (BLOCK 20),PGP,1.290472992,103.7802401,LOST AND FOUND
4300,906,906,Harassment,Open Investigation,2021-03-12 07:10:00,2021,71,3,4,day_weekday,LECTURE THEATRE 31,FOS,1.296845972,103.7804072,DAMAGED PROPERTY
4301,907,907,Theft,Open Investigation,2021-03-25 12:30:00,2021,84,3,3,day_weekday,5 KR BUNGALOW,KR,1.294572999,103.7796455,LOST AND FOUND
4302,908,908,Burglary,Open Investigation,2021-04-12 13:00:00,2021,102,4,0,day_weekday,YALE RESIDENTIAL COLLEGE 2,UTown,1.307098618,103.7719809,LOST AND FOUND
4303,909,909,Trespassing,Judicial Referral,2021-04-27 14:57:00,2021,117,4,1,day_weekday,LECTURE THEATRE 13,FASS,1.295043651,103.7709322,DAMAGED PROPERTY
4304,910,910,Stalking,Open Investigation,2021-01-09 05:59:00,2021,9,1,5,weekend,KENT RIDGE HALL (BLOCK D),HALL,1.291524551,103.7744384,SEXUAL INCIDENTS
4305,911,911,Trespassing,Open Investigation,2021-06-23 16:49:00,2021,174,6,2,day_weekday,KE VII HALL (BLOCK F),PGP,1.293186194,103.7808347,DAMAGED PROPERTY
4306,912,912,Trespass,Open Investigation,2021-07-25 22:08:00,2021,206,7,6,weekend,CINNAMON COLLEGE -MAIN BLK,UTown,1.306506139,103.7736295,EMERGENCY INCIDENTS
4307,913,913,Trespass,Closed,2020-11-07 08:48:00,2020,312,11,5,weekend,RAFFLES HALL (BLOCK D),YIH,1.300301709,103.7726668,EMERGENCY INCIDENTS
4308,914,914,Liquor Law Violation,Open Investigation,2021-02-08 09:19:00,2021,39,2,0,day_weekday,SUB-STATION 3 (NEAR S13),FOS,1.296287532,103.7788929,LOST AND FOUND
4309,915,915,Assault,Arrest,2021-11-16 12:46:00,2021,320,11,1,day_weekday,RAFFLES HALL (BLOCK A),YIH,1.299677886,103.7732472,DAMAGED PROPERTY
4310,916,916,Shoplifting,Closed,2021-02-23 23:30:00,2021,54,2,1,day_weekday,SHEARES HALL (BLOCK C),HALL,1.291354968,103.7760394,STOLEN ITEMS
4311,917,917,Rape,Arrest,2021-01-20 00:26:00,2021,20,1,2,day_weekday,SCIENCE BLOCK 13,FOS,1.296790296,103.7791479,SEXUAL INCIDENTS
4312,918,918,Rape,Arrest,2021-09-28 03:47:00,2021,271,9,1,day_weekday,PGP RESIDENCES CANTEEN 2,PGP,1.290619681,103.7816946,SEXUAL INCIDENTS
4313,919,919,Harassment: Trespassing,Arrest,2020-12-24 12:50:00,2020,359,12,3,day_weekday,FOS - SHED B-NEXT TO S3&S4,FOS,1.29582005,103.7789548,LOST AND FOUND
4314,920,920,Defiant Trespass,Closed,2020-12-18 05:39:00,2020,353,12,4,day_weekday,PGP RESIDENCES (BLOCK 18),PGP,1.291099609,103.7804155,LOST AND FOUND
4315,921,921,Criminal Mischief,Open Investigation,2021-04-10 15:33:00,2021,100,4,5,weekend,14 KR BUNGALOW,KR,1.297439351,103.7744566,STOLEN ITEMS
4316,922,922,Shoplifting ,Open Investigation,2021-05-13 21:48:00,2021,133,5,3,day_weekday,LECTURE THEATRE 15,SOC,1.295514563,103.7734516,LOST AND FOUND
4317,923,923,Obstruction of Justice,Unfounded,2021-09-21 20:30:00,2021,264,9,1,day_weekday,CINNAMON LEARN LOBE,UTown,1.306550432,103.7731181,LOST AND FOUND
4318,924,924,Assault,Unfounded,2020-12-14 19:23:00,2020,349,12,0,day_weekday,YALE FITNESS CENTER,UTown,1.307478693,103.7725849,DAMAGED PROPERTY
4319,925,925,Assault: Domestic Violence,Unfounded,2020-12-18 16:39:00,2020,353,12,4,day_weekday,LECTURE THEATRE 26,FOS,1.296796994,103.781201,LOST AND FOUND
4320,926,926,Trespass,Open Investigation,2021-03-27 09:56:00,2021,86,3,5,weekend,EUSOFF HALL (BLOCK C),HALL,1.293426406,103.7701612,EMERGENCY INCIDENTS
4321,927,927,Theft,Open Investigation,2021-01-28 00:19:00,2021,28,1,3,day_weekday,BTC-OEI TIONG HAM,BTC,1.319309565,103.8180432,LOST AND FOUND
4322,928,928,Theft, Arrest,2021-04-16 00:48:00,2021,106,4,4,day_weekday,PGP RESIDENCES (BLOCK 4),PGP,1.291208032,103.7822304,LOST AND FOUND
4323,929,929,Attempted Trespass 2,Unfounded,2021-01-16 15:08:00,2021,16,1,5,weekend,INFORMATION TECHNOLOGY,CDE,1.29755262,103.7725433,LOST AND FOUND
4324,930,930,Rape,Open Investigation,2021-08-20 23:37:00,2021,232,8,4,day_weekday,"KENT VALE APARTMENT BLK F, 107",KV,1.30219698,103.767326,SEXUAL INCIDENTS
4325,931,931,Harassment,Arrest,2021-04-21 08:37:00,2021,111,4,2,day_weekday,KENT RIDGE HALL (BLOCK E),HALL,1.291836332,103.7742191,DAMAGED PROPERTY
4326,932,932,Lewdness,Closed,2021-04-14 07:00:00,2021,104,4,2,day_weekday,5 PGP BUNGALOW,PGP,1.293103799,103.7786261,SEXUAL INCIDENTS
4327,933,933,Disorderly Conduct,Unfounded,2021-09-25 10:05:00,2021,268,9,5,weekend,SHEARES HALL (BLOCK C),HALL,1.291354968,103.7760394,SEXUAL INCIDENTS
4328,934,934,Attempted Fraud,,2020-12-11 17:16:00,2020,346,12,4,day_weekday,PGP RESIDENCES RESTAURANT,PGP,1.290570399,103.7813784,LOST AND FOUND
4329,935,935,Assault,Arrest,2021-05-05 13:16:00,2021,125,5,2,day_weekday,CRISP (NEAR KEVII HALL),PGP,1.297892325,103.7806502,DAMAGED PROPERTY
4330,936,936,Trespassing,Open Investigation,2021-04-14 09:47:00,2021,104,4,2,day_weekday,EUSOFF HALL (BLOCK C),HALL,1.293426406,103.7701612,DAMAGED PROPERTY
4331,937,937,Assault, Closed,2020-11-03 04:15:00,2020,308,11,1,day_weekday,"KENT VALE APARTMENT BLK B, 105",KV,1.301085285,103.7684438,DAMAGED PROPERTY
4332,938,938,Trespassing,Arrest,2020-12-08 02:14:00,2020,343,12,1,day_weekday,AS8 CARPARK,FASS,1.295895333,103.7720224,DAMAGED PROPERTY
4333,939,939,Trespassing,Arrest,2020-10-27 07:04:00,2020,301,10,1,day_weekday,CTR FOR ENGLISH LANGUAGE COMMUNICATION,CDE,1.297113412,103.7714078,DAMAGED PROPERTY
4334,940,940,Rape, Open Investigation,2021-06-19 01:53:00,2021,170,6,5,weekend,18 PGP BUNGALOW,PGP,1.292335925,103.7795173,SEXUAL INCIDENTS
4335,941,941,Harassment, Arrest,2021-01-19 00:38:00,2021,19,1,1,day_weekday,FOS-RICE SHED C-NEXT TO S3&S4,FOS,1.296022174,103.7792963,DAMAGED PROPERTY
4336,942,942,Harassment,,2021-12-01 15:44:00,2021,335,12,2,day_weekday,"KENT VALE APARTMENT BLK I, 119",KV,1.302981916,103.7702236,DAMAGED PROPERTY
4337,943,943,Theft,Open Investigation,2021-02-01 05:11:00,2021,32,2,0,day_weekday,RAFFLES HALL (BLOCK A),YIH,1.299677886,103.7732472,LOST AND FOUND
4338,944,944,Harassment,Open Investigation,2021-01-01 06:22:00,2021,1,1,4,day_weekday,SCIENCE BLOCK 17,FOS,1.297633622,103.7804434,DAMAGED PROPERTY
4339,945,945,Shoplifting ,Unfounded,2021-06-06 23:41:00,2021,157,6,6,weekend,COLLEGE OF A&P TAN -TOWER,UTown,1.307597799,103.7731505,LOST AND FOUND
4340,946,946,False Public Alarm,Judicial Referral,2021-08-05 09:49:00,2021,217,8,3,day_weekday,FASS BLK7 (SHAW FDN BLDG),FASS,1.293258477,103.7733817,LOST AND FOUND
4341,947,947,Theft,Open Investigation,2020-12-22 01:10:00,2020,357,12,1,day_weekday,PGP BUS-STOP (OFFICE),PGP,1.290851133,103.781384,LOST AND FOUND
4342,948,948,Shoplifting,Closed,2021-03-05 09:07:00,2021,64,3,4,day_weekday,PGP RESIDENCES (BLOCK 19),PGP,1.290999159,103.7805255,STOLEN ITEMS
4343,949,949,Shoplifting ,Open Investigation,2020-12-10 04:32:00,2020,345,12,3,day_weekday,SCIENCE BLOCK 15,FOS,1.297049608,103.7801538,LOST AND FOUND
4344,950,950,Theft: Criminal Mischief,Unfounded,2020-12-23 13:07:00,2020,358,12,2,day_weekday,CTR FOR LIFE SCIENCES,FOS,1.294495673,103.7809137,LOST AND FOUND
4345,951,951,Harassment,Open Investigation,2020-09-14 10:02:00,2020,258,9,0,day_weekday,EUSOFF HALL (COMMUNAL HALL),HALL,1.293724685,103.7702582,DAMAGED PROPERTY
4346,952,952,Shoplifting,Open Investigation,2021-05-13 20:27:00,2021,133,5,3,day_weekday,PGP RESIDENCES (BLOCK 19),PGP,1.290999159,103.7805255,STOLEN ITEMS
4347,953,953,Theft,Open Investigation,2021-10-17 06:15:00,2021,290,10,6,weekend,PGP RESIDENCES (BLOCK 10),PGP,1.290733171,103.7799493,LOST AND FOUND
4348,954,954,Trespassing,Open Investigation,2021-04-25 06:25:00,2021,115,4,6,weekend,COLLEGE OF A&P TAN -TOWER,UTown,1.307597799,103.7731505,DAMAGED PROPERTY
4349,955,955,Shoplifting,Open Investigation,2021-06-13 05:52:00,2021,164,6,6,weekend,PGP RESIDENCES (BLOCK 22),PGP,1.290618087,103.780583,STOLEN ITEMS
4350,956,956,Theft,Open Investigation,2021-04-03 23:25:00,2021,93,4,5,weekend,PGP RESIDENCES (BLOCK 13),PGP,1.290867796,103.7802755,LOST AND FOUND
