"IncidentID","Classification","Disposition","Open","Add","Close","Year","DayOfYear","Month","DayOfWeek","time_period","Building","Location","Longtitude","Latitude","Incidents"
3692,"Trespass","Arrest",2020-12-26 06:47:00,1.20932648675127,2020-12-27 11:48:26,2020,361,12,5,"weekend","PGPR CARPARK","PGP",1.290814479,103.7812394,"EMERGENCY INCIDENTS"
3693,"Liquor Law Violation","Open Investigation",2020-09-26 05:46:00,2.4769852355594,2020-09-28 17:12:52,2020,270,9,5,"weekend","DINING HALL (RC4 & CAPT)","UTown",1.307989409,103.7731782,"LOST AND FOUND"
3694,"Theft","Open Investigation",2021-06-26 08:30:00,1.65251617214174,2021-06-28 00:09:37,2021,177,6,5,"weekend","12 KR BUNGALOW","KR",1.297234098,103.77391,"LOST AND FOUND"
3695,"Assault","Arrest",2020-10-17 00:58:00,4.966222777384,2020-10-22 00:09:22,2020,291,10,5,"weekend","KENT VALE APARTMENT BLK D, 113","KV",1.302189396,103.7678817,"DAMAGED PROPERTY"
3696,"Trespass","Unfounded",2021-07-01 06:41:00,1.99012411808365,2021-07-03 06:26:47,2021,182,7,3,"day_weekday","BTC-CAFE","BTC",1.319623502,103.8174052,"EMERGENCY INCIDENTS"
3697,"Disorderly Conduct","Open Investigation",2020-10-19 20:38:00,7.87872016818147,2020-10-27 17:43:21,2020,293,10,0,"day_weekday","KE VII HALL (COMMUNAL HALL)","PGP",1.292402899,103.7810646,"SEXUAL INCIDENTS"
3698,"Theft","Open Investigation",2021-06-06 04:13:00,2.90572902393752,2021-06-09 01:57:15,2021,157,6,6,"weekend","KE VII HALL (BLOCK F)","PGP",1.293186194,103.7808347,"LOST AND FOUND"
3699,"Attempted Fraud","Closed",2020-12-14 16:26:00,4.06382686461325,2020-12-18 17:57:55,2020,349,12,0,"day_weekday","KENT RIDGE HALL (BLOCK B)","HALL",1.291333703,103.7747351,"LOST AND FOUND"
3700,"Shoplifting","Unfounded",2020-07-29 12:27:00,1.29045067535527,2020-07-30 19:25:15,2020,211,7,2,"day_weekday","HOUSE 5","HALL",1.291805315,103.7746999,"STOLEN ITEMS"
3701,"Attempted Fraud","Arrest",2021-01-06 18:11:00,3.56058041635529,2021-01-10 07:38:14,2021,6,1,2,"day_weekday","14 PGP BUNGALOW","PGP",1.293234255,103.777491,"LOST AND FOUND"
3702,"Trespassing","Arrest",2021-06-18 23:45:00,4.14533606412718,2021-06-23 03:14:17,2021,169,6,4,"day_weekday","CTR FOR THE ARTS","YIH",1.29917139,103.7737631,"DAMAGED PROPERTY"
3703,"Shoplifting","Arrest",2021-08-18 00:48:00,1.75108613442507,2021-08-19 18:49:34,2021,230,8,2,"day_weekday","PGP RESIDENCES (BLOCK 6)","PGP",1.291222487,103.7799887,"STOLEN ITEMS"
3704,"Harassment: Bias Incident",NA,2021-02-01 06:55:00,3.71595378095754,2021-02-05 00:05:58,2021,32,2,0,"day_weekday","NATIONAL UNIVERSITY CENTRE FOR ORAL HEALTH SINGAPORE","FOS",1.2959965,103.7832118,"LOST AND FOUND"
3705,"Harassment","Open Investigation",2021-06-11 14:58:00,7.43749442317685,2021-06-19 01:28:00,2021,162,6,4,"day_weekday","YALE RESIDENTIAL COLLEGE 2","UTown",1.307098618,103.7719809,"DAMAGED PROPERTY"
3706,"Criminal Mischief","Open Investigation",2020-12-25 00:17:00,1.88464899943925,2020-12-26 21:30:54,2020,360,12,4,"day_weekday","BTC-BIN CENTRE","BTC",1.319801578,103.8176313,"STOLEN ITEMS"
3707,"Disorderly Conduct","Open Investigation",2021-09-18 17:15:00,5.188324407871,2021-09-23 21:46:11,2021,261,9,5,"weekend","EUSOFF HALL (BLOCK E)","HALL",1.29377559,103.7699778,"SEXUAL INCIDENTS"
3708,"Criminal Mischief","Open Investigation",2021-08-11 15:48:00,1.70058687919054,2021-08-13 08:36:51,2021,223,8,2,"day_weekday","KE VII HALL (BLOCK C)","PGP",1.2930985,103.7806927,"STOLEN ITEMS"
3709,"Criminal Mischief","Open Investigation",2021-04-30 23:06:00,1.53763202078817,2021-05-02 12:00:11,2021,120,4,4,"day_weekday","COMPUTING BLOCK 3","SOC",1.294839606,103.77459,"STOLEN ITEMS"
3710,"Shoplifting","Open Investigation",2021-04-04 05:48:00,2.3844108049188,2021-04-06 15:01:33,2021,94,4,6,"weekend","SHEARES HALL (BLOCK A)","HALL",1.291577534,103.7754185,"STOLEN ITEMS"
3711,"Trespass","Open Investigation",2020-12-25 12:59:00,2.11272310150681,2020-12-27 15:41:19,2020,360,12,4,"day_weekday","RIDGE VIEW RESIDENCE (BLOCK B)","YIH",1.297702725,103.7763235,"EMERGENCY INCIDENTS"
3712,"Fraud","Open Investigation",2021-08-26 02:18:00,3.09221831886564,2021-08-29 04:30:48,2021,238,8,3,"day_weekday","LECTURE THEATRE 29","FOS",1.297224305,103.7811308,"DAMAGED PROPERTY"
3713,"Theft","Closed",2021-07-30 17:05:00,3.18102151408534,2021-08-02 21:25:40,2021,211,7,4,"day_weekday","DISTRICT COOLING PLANT","UTown",1.305365366,103.7718175,"LOST AND FOUND"
3714,"Attempted Fraud","Open Investigation",2021-11-14 20:21:00,3.73396728675522,2021-11-18 13:57:55,2021,318,11,6,"weekend","RAFFLES HALL (BLOCK C)","YIH",1.299882667,103.7729532,"LOST AND FOUND"
3715,"Assault","Open Investigation",2021-10-02 05:27:00,3.52826344602603,2021-10-05 18:07:42,2021,275,10,5,"weekend","RAFFLES HALL (BLOCK B)","YIH",1.300180358,103.7734463,"DAMAGED PROPERTY"
3716,"Burglary",NA,2021-10-20 21:00:00,3.30256768163412,2021-10-24 04:15:42,2021,293,10,2,"day_weekday","5 PGP BUNGALOW","PGP",1.293103799,103.7786261,"LOST AND FOUND"
3717,"Shoplifting","Closed",2021-03-11 11:14:00,2.15796311031923,2021-03-13 15:01:28,2021,70,3,3,"day_weekday","NATIONAL SINGAPORE WIND TUNNEL","UCC",1.300768273,103.7753832,"STOLEN ITEMS"
3718,"Theft","Open Investigation",2021-08-06 07:49:00,3.36047715678436,2021-08-09 16:28:05,2021,218,8,4,"day_weekday","TEMASEK HALL (BLOCK E)","HALL",1.292584001,103.7722725,"LOST AND FOUND"
3719,"Harassment","Open Investigation",2021-08-04 12:54:00,10.1203562911744,2021-08-14 15:47:19,2021,216,8,2,"day_weekday","UHALL CARPARK","UTown",1.297316736,103.7777968,"DAMAGED PROPERTY"
3720,"Trespassing","Open Investigation",2020-11-25 20:51:00,8.32548943383015,2020-12-04 04:39:42,2020,330,11,2,"day_weekday","DSO BUILDING","FOS",1.296243699,103.7813743,"DAMAGED PROPERTY"
3721,"Criminal Mischief","Open Investigation",2021-04-13 07:22:00,1.76448511624247,2021-04-15 01:42:52,2021,103,4,1,"day_weekday","RAFFLES HALL (BLOCK B)","YIH",1.300180358,103.7734463,"STOLEN ITEMS"
3722,"Trespassing","unfounded",2021-01-29 07:43:00,5.9602568607993,2021-02-04 06:45:46,2021,29,1,4,"day_weekday","EXPERIMENTAL HOUSE","CDE",1.29903925,103.7718573,"DAMAGED PROPERTY"
3723,"Assault","Closed",2021-07-09 16:04:00,6.29465763454399,2021-07-15 23:08:18,2021,190,7,4,"day_weekday","ENGINEERING BLOCK 3","CDE",1.29943352,103.7717177,"DAMAGED PROPERTY"
3724,"Aggravated Assault","Closed",2021-05-16 05:28:00,2.82547951118631,2021-05-19 01:16:41,2021,136,5,6,"weekend","KENT RIDGE HALL (BLOCK C)","HALL",1.291532109,103.7746841,"LOST AND FOUND"
3725,"Fraud","Open Investigation",2021-01-09 13:23:00,6.92316920385739,2021-01-16 11:32:22,2021,9,1,5,"weekend","KE VII HALL (BLOCK G)","PGP",1.293482761,103.7803849,"DAMAGED PROPERTY"
3726,"Criminal Mischief","Closed",2021-03-18 01:03:00,1.37243645782675,2021-03-19 09:59:19,2021,77,3,3,"day_weekday","PGP RESIDENCES (BLOCK 17)","PGP",1.291327615,103.7802401,"STOLEN ITEMS"
3727,"Aggravated Assault","Open Investigation",2021-09-21 18:35:00,2.38436520031779,2021-09-24 03:48:29,2021,264,9,1,"day_weekday","KENT RIDGE HALL (BLOCK A)","HALL",1.29166438,103.7749714,"LOST AND FOUND"
3728,"Theft: Criminal Mischief","Open Investigation",2021-02-07 10:36:00,2.94637842193612,2021-02-10 09:18:47,2021,38,2,6,"weekend","KENT VALE APARTMENT BLK F, 107","KV",1.30219698,103.767326,"LOST AND FOUND"
3729,"Shoplifting","Arrest",2021-11-16 09:44:00,1.77784514639374,2021-11-18 04:24:06,2021,320,11,1,"day_weekday","FOS - SHED B-NEXT TO S3&S4","FOS",1.29582005,103.7789548,"STOLEN ITEMS"
3730,"Service of Warrant","Closed",2021-09-19 04:31:00,2.18157014272685,2021-09-21 08:52:28,2021,262,9,6,"weekend","PGP RESIDENCES (BLOCK 21)","PGP",1.290472992,103.7804283,"LOST AND FOUND"
3731,"Burglary","Closed",2021-05-17 06:34:00,2.66071157134808,2021-05-19 22:25:25,2021,137,5,0,"day_weekday","8 PGP BUNGALOW","PGP",1.293596473,103.7775181,"LOST AND FOUND"
3732,"Theft: Bias Incident","Open Investigation",2020-12-25 18:39:00,3.91884423933066,2020-12-29 16:42:08,2020,360,12,4,"day_weekday","PGP RESIDENCES (BLOCK 2)","PGP",1.291369071,103.7826626,"LOST AND FOUND"
3733,"Rape",NA,2021-07-23 15:53:00,10.0133650090156,2021-08-02 16:12:15,2021,204,7,4,"day_weekday","PGP RESIDENCES (BLOCK 10)","PGP",1.290733171,103.7799493,"SEXUAL INCIDENTS"
3734,"Attempted Trespass 2","Unfounded",2021-08-05 22:17:00,3.15383794473534,2021-08-09 01:58:32,2021,217,8,3,"day_weekday","PGP RESIDENCES (BLOCK 15)","PGP",1.291668827,103.7801396,"LOST AND FOUND"
3735,"Criminal Mischief","Open Investigation",2021-01-21 07:47:00,2.48037882806226,2021-01-23 19:18:45,2021,21,1,3,"day_weekday","SRC MINI GRAND STAND","YIH",1.298645794,103.7777397,"STOLEN ITEMS"
3736,"Trespassing","Closed",2020-10-23 17:13:00,6.20408903447168,2020-10-29 22:06:53,2020,297,10,4,"day_weekday","CINNAMON COLLEGE -MPH","UTown",1.306744344,103.7734549,"DAMAGED PROPERTY"
3737,"Shoplifting","Closed",2021-05-23 13:50:00,2.69136969344349,2021-05-26 06:25:34,2021,143,5,6,"weekend","KENT VALE APARTMENT BLK I, 119","KV",1.302981916,103.7702236,"LOST AND FOUND"
3738,"Theft","Open Investigation",2021-09-22 06:42:00,3.14594506606283,2021-09-25 10:12:10,2021,265,9,2,"day_weekday","LECTURE THEATRE 4","CDE",1.298758277,103.7724662,"LOST AND FOUND"
3739,"Theft","Open Investigation",2021-04-29 21:58:00,2.29724593326624,2021-05-02 05:06:02,2021,119,4,3,"day_weekday","DISTRICT COOLING PLANT","UTown",1.305365366,103.7718175,"LOST AND FOUND"
3740,"Trespassing","Arrest",2021-05-13 17:14:00,2.98539369391512,2021-05-16 16:52:58,2021,133,5,3,"day_weekday","YALE FITNESS CENTER","UTown",1.307478693,103.7725849,"DAMAGED PROPERTY"
3741,"Shoplifting","Arrest",2020-12-30 20:21:00,1.73301012621908,2021-01-01 13:56:32,2020,365,12,2,"day_weekday","PGP BUS-STOP (OFFICE)","PGP",1.290851133,103.781384,"STOLEN ITEMS"
3742,"Criminal Mischief","Open Investigation",2021-06-05 15:25:00,2.06463615373012,2021-06-07 16:58:05,2021,156,6,5,"weekend","16 EVANS BUNGALOW","BTC",1.317643511,103.8196586,"STOLEN ITEMS"
3743,"Theft","Arrest",2021-05-21 08:02:00,3.36973114043714,2021-05-24 16:54:25,2021,141,5,4,"day_weekday","BTC-BIN CENTRE","BTC",1.319801578,103.8176313,"LOST AND FOUND"
3744,"Harassment","Arrest",2021-02-14 18:00:00,8.27261210081916,2021-02-23 00:32:34,2021,45,2,6,"weekend","SCIENCE BLOCK 1A (LEE WEE KENG)","FOS",1.296422972,103.7792749,"DAMAGED PROPERTY"
3745,"Possession of Burglary Tools 2","Open Investigation",2020-12-06 06:07:00,3.39418371181358,2020-12-09 15:34:37,2020,341,12,6,"weekend","DECOM SUB-STATION 2 (NEAR TEM HALL)","HALL",1.292688302,103.773122,"LOST AND FOUND"
3746,"Harassment",NA,2021-06-03 07:38:00,6.57683173210025,2021-06-09 21:28:38,2021,154,6,3,"day_weekday","LECTURE THEATRE 8","FASS",1.294142102,103.7718061,"DAMAGED PROPERTY"
3747,"Disorderly Conduct","Closed",2021-04-07 14:53:00,7.37460353199898,2021-04-14 23:52:26,2021,97,4,2,"day_weekday","PGP RESIDENCES MPH","PGP",1.290916678,103.780617,"SEXUAL INCIDENTS"
3748,"Bias Intimidation","Unfounded",2021-05-28 16:37:00,2.54671768042379,2021-05-31 05:44:16,2021,148,5,4,"day_weekday","BTC-CAFE","BTC",1.319623502,103.8174052,"LOST AND FOUND"
3749,"Trespass","Open Investigation",2021-05-31 07:27:00,2.09965679380816,2021-06-02 09:50:30,2021,151,5,0,"day_weekday","4 PGP BUNGALOW","PGP",1.292756725,103.7793448,"EMERGENCY INCIDENTS"
3750,"Shoplifting","Unfounded",2021-07-19 09:50:00,1.82964889885359,2021-07-21 05:44:42,2021,200,7,0,"day_weekday","3 KR BUNGALOW","KR",1.294139769,103.7801066,"STOLEN ITEMS"
3751,"Lewdness","Arrest",2021-01-08 08:09:00,8.61517756929742,2021-01-16 22:54:51,2021,8,1,4,"day_weekday","2 PGP BUNGALOW","PGP",1.292422999,103.7799725,"SEXUAL INCIDENTS"
3752,"Defiant Trespass: Aggravated Assault","Unfounded",2021-01-01 16:39:00,3.46807455723888,2021-01-05 03:53:02,2021,1,1,4,"day_weekday","ARTS & SOCIAL SCIENCES BLOCK 3","FASS",1.294677158,103.7713133,"LOST AND FOUND"
3753,"Assault: Domestic Violence","Open Investigation",2021-09-27 08:53:00,3.11869083214021,2021-09-30 11:43:55,2021,270,9,0,"day_weekday","SCIENCE BLOCK 7","FOS",1.296276183,103.7788705,"LOST AND FOUND"
3754,"Theft","Arrest",2020-11-01 23:16:00,2.88045559688129,2020-11-04 20:23:51,2020,306,11,6,"weekend","12A KR BUNGALOW","KR",1.29723462,103.7747589,"LOST AND FOUND"
3755,"Theft","Open Investigation",2021-01-23 11:08:00,2.7217114518275,2021-01-26 04:27:16,2021,23,1,5,"weekend","LECTURE THEATRE 7A","CDE",1.300437448,103.7708888,"LOST AND FOUND"
3756,"Criminal Mischief","Open Investigation",2021-04-29 19:54:00,1.96056716729931,2021-05-01 18:57:13,2021,119,4,3,"day_weekday","PGP RESIDENCES (BLOCK 17)","PGP",1.291327615,103.7802401,"STOLEN ITEMS"
3757,"Shoplifting","Closed",2021-03-27 09:18:00,1.05857032446242,2021-03-28 10:42:20,2021,86,3,5,"weekend","3 KR BUNGALOW","KR",1.294139769,103.7801066,"STOLEN ITEMS"
3758,"Domestic Violence: Harassment","Open Investigation",2021-05-05 01:01:00,2.67854963908684,2021-05-07 17:18:07,2021,125,5,2,"day_weekday","NUHS-MAIN BUILDING","FOS",1.294399964,103.7835039,"LOST AND FOUND"
3759,"Shoplifting","Unfounded",2021-03-31 02:25:00,1.42737046897161,2021-04-01 12:40:25,2021,90,3,2,"day_weekday","TEMBUSU COLLEGE- MPH","UTown",1.305898714,103.7738473,"STOLEN ITEMS"
3760,"Harassment: Bias Incident","Open Investigation",2021-08-06 19:54:00,3.48644958070492,2021-08-10 07:34:29,2021,218,8,4,"day_weekday","LECTURE THEATRE 9","FASS",1.294966198,103.7722988,"LOST AND FOUND"
3761,"Burglary","Open Investigation",2021-02-11 11:36:00,2.06077849032986,2021-02-13 13:03:31,2021,42,2,3,"day_weekday","KENT VALE APARTMENT BLK B, 105","KV",1.301085285,103.7684438,"LOST AND FOUND"
3762,"Trespass","Arrest",2021-03-20 05:39:00,2.57414912951662,2021-03-22 19:25:46,2021,79,3,5,"weekend","YALE RESIDENTIAL COLLEGE 1","UTown",1.305971181,103.7720215,"EMERGENCY INCIDENTS"
3763,"Identity Theft",NA,2020-11-15 03:25:00,3.66532837017945,2020-11-18 19:23:04,2020,320,11,6,"weekend","LECTURE THEATRE 12","FASS",1.294972395,103.7711398,"LOST AND FOUND"
3764,"Assault: Domestic Violence","Open Investigation",2021-01-15 14:00:00,3.84254399063062,2021-01-19 10:13:16,2021,15,1,4,"day_weekday","2 PGP BUNGALOW","PGP",1.292422999,103.7799725,"LOST AND FOUND"
3765,"Trespass","Judicial Referral",2021-06-12 16:55:00,3.64492131534041,2021-06-16 08:23:41,2021,163,6,5,"weekend","PGP RESIDENCES (BLOCK 16)","PGP",1.291523732,103.7801396,"EMERGENCY INCIDENTS"
3766,"Terroristic Threats","Open Investigation",2021-07-07 05:57:00,2.46675824903221,2021-07-09 17:09:08,2021,188,7,2,"day_weekday","TEMASEK HALL (COMMUNAL HALL)","HALL",1.292822129,103.7714113,"LOST AND FOUND"
3767,"Fraud","Open Investigation",2021-03-10 10:40:00,5.35376291836435,2021-03-15 19:09:25,2021,69,3,2,"day_weekday","MEDICINE BLOCK 3","FOS",1.295392192,103.7814643,"DAMAGED PROPERTY"
3768,"Harassment","Open Investigation",2021-03-18 00:09:00,8.41102552116503,2021-03-26 10:00:53,2021,77,3,3,"day_weekday","PGP RESIDENCES (BLOCK 22)","PGP",1.290618087,103.780583,"DAMAGED PROPERTY"
3769,"Attempted Theft","Arrest",2021-05-22 04:09:00,3.04979700275128,2021-05-25 05:20:42,2021,142,5,5,"weekend","11 KR BUNGALOW","KR",1.293319335,103.7736605,"LOST AND FOUND"
3770,"Theft: Criminal Mischief","Closed",2021-08-08 23:39:00,3.31426789522115,2021-08-12 07:11:33,2021,220,8,6,"weekend","RIDGE VIEW RESIDENCE (BLOCK G)","YIH",1.298435562,103.7757528,"LOST AND FOUND"
3771,"Shoplifting","Open Investigation",2021-07-13 04:00:00,1.83699102392446,2021-07-15 00:05:16,2021,194,7,1,"day_weekday","SEA-TO-SPACE (18KR BUNGALOW)","KR",1.297559311,103.774216,"STOLEN ITEMS"
3772,"Theft","Open Investigation",2020-12-19 19:29:00,3.42642523357027,2020-12-23 05:43:03,2020,354,12,5,"weekend","PGP RESIDENCES (BLOCK 26)","PGP",1.29068027,103.7815813,"LOST AND FOUND"
3773,"Theft","Open Investigation",2021-08-08 07:03:00,2.8347539914372,2021-08-11 03:05:03,2021,220,8,6,"weekend","RIDGE VIEW RESIDENCE (BLOCK E)","YIH",1.298622717,103.7762558,"LOST AND FOUND"
3774,"Shoplifting","Open Investigation",2021-08-09 16:41:00,2.06416185045434,2021-08-11 18:13:24,2021,221,8,0,"day_weekday","TEMBUSU COLLEGE- MPH","UTown",1.305898714,103.7738473,"STOLEN ITEMS"
3775,"Trespass","Closed",2021-02-18 09:29:00,2.4258824339581,2021-02-20 19:42:16,2021,49,2,3,"day_weekday","17 PGP BUNGALOW","PGP",1.292575481,103.7792351,"EMERGENCY INCIDENTS"
3776,"Trespassing","Open Investigation",2020-11-21 02:57:00,5.57533774126408,2020-11-26 16:45:29,2020,326,11,5,"weekend","COMMUNAL BLK B","KV",1.302552874,103.7685982,"DAMAGED PROPERTY"
3777,"Criminal Mischief","Open Investigation",2021-01-25 01:52:00,1.83064724145028,2021-01-26 21:48:08,2021,25,1,0,"day_weekday","12A KR BUNGALOW","KR",1.29723462,103.7747589,"STOLEN ITEMS"
3778,"Liquor Law Violation","Closed",2020-12-07 14:56:00,3.96771787173803,2020-12-11 14:09:31,2020,342,12,0,"day_weekday","7 PGP BUNGALOW","PGP",1.293238399,103.7780367,"LOST AND FOUND"
3779,"Shoplifting","Open Investigation",2021-03-06 06:24:00,3.63338308689507,2021-03-09 21:36:04,2021,65,3,5,"weekend","TEMBUSU LEARN LOBE","UTown",1.305895704,103.773492,"LOST AND FOUND"
3780,"Criminal Mischief","Arrest",2020-12-21 09:41:00,3.17114136039736,2020-12-24 13:47:27,2020,356,12,0,"day_weekday","LECTURE THEATRE 11","FASS",1.295440209,103.7714032,"STOLEN ITEMS"
3781,"Criminal Mischief","Open Investigation",2021-06-10 08:44:00,2.20070002017216,2021-06-12 13:33:00,2021,161,6,3,"day_weekday","MEDICINE + SCIENCE LIBRARY","FOS",1.296996168,103.7813784,"STOLEN ITEMS"
3782,"False Public Alarm","Judicial Referral",2021-06-15 12:07:00,3.39649384994233,2021-06-18 21:37:57,2021,166,6,1,"day_weekday","COLLEGE OF A&P TAN -MPH","UTown",1.307802118,103.7732463,"LOST AND FOUND"
3783,"Domestic Violence: Harassment","Closed",2021-04-22 06:03:00,3.0169515863634,2021-04-25 06:27:25,2021,112,4,3,"day_weekday","INFORMATION TECHNOLOGY","CDE",1.29755262,103.7725433,"LOST AND FOUND"
3784,"Attempted Theft","Open Investigation",2020-10-06 19:46:00,2.06246795218614,2020-10-08 21:15:57,2020,280,10,1,"day_weekday","COLLEGE OF A&P TAN -MPH","UTown",1.307802118,103.7732463,"LOST AND FOUND"
3785,"Theft","Open Investigation",2020-12-07 23:18:00,3.23201419751866,2020-12-11 04:52:06,2020,342,12,0,"day_weekday","KENT VALE APARTMENT BLK H, 117","KV",1.302198914,103.7700332,"LOST AND FOUND"
3786,"Trespass","Open Investigation",2021-01-11 05:47:00,1.69928637778554,2021-01-12 22:33:58,2021,11,1,0,"day_weekday","ARTS & SOCIAL SCIENCES BLOCK 2","FASS",1.294517061,103.7711126,"EMERGENCY INCIDENTS"
3787,"Shoplifting","Open Investigation",2021-01-05 12:55:00,2.80018530310489,2021-01-08 08:07:16,2021,5,1,1,"day_weekday","ELECTRICAL SUB-STATION","UTown",1.306222002,103.7727161,"LOST AND FOUND"
3788,"Harassment","Open Investigation",2021-02-05 19:01:00,5.41336599472302,2021-02-11 04:56:15,2021,36,2,4,"day_weekday","ARTS & SOCIAL SCIENCES BLOCK 1","FASS",1.29414275,103.7711509,"DAMAGED PROPERTY"
3789,"Theft","Open Investigation",2021-08-21 20:31:00,3.21040164665146,2021-08-25 01:33:59,2021,233,8,5,"weekend","SEA-TO-SPACE (18KR BUNGALOW)","KR",1.297559311,103.774216,"LOST AND FOUND"
3790,"Extortion","Open Investigation",2020-12-23 16:35:00,3.85056095487397,2020-12-27 12:59:48,2020,358,12,2,"day_weekday","DSO CARPARK","FOS",1.295951413,103.7815192,"LOST AND FOUND"
3791,"Shoplifting","Open Investigation",2021-03-10 21:02:00,2.52625072873862,2021-03-13 09:39:48,2021,69,3,2,"day_weekday","STORE 1 (NEAR KEVII HALL)","PGP",1.29274033,103.7812672,"STOLEN ITEMS"
3792,"Terroristic Threats","Unfounded",2021-08-06 19:15:00,2.88061790037859,2021-08-09 16:23:05,2021,218,8,4,"day_weekday","RIDGE VIEW RESIDENCE (BLOCK D)","YIH",1.297921449,103.7758882,"LOST AND FOUND"
3793,"Trespass","Open Investigation",2021-02-09 05:09:00,2.07513460171642,2021-02-11 06:57:12,2021,40,2,1,"day_weekday","ENGINEERING BLOCK 4A","CDE",1.29859899,103.7725782,"EMERGENCY INCIDENTS"
3794,"Harassment","Open Investigation",2021-05-22 06:46:00,4.17494780591091,2021-05-26 10:57:55,2021,142,5,5,"weekend","ENGINEERING BLOCK 7","CDE",1.298590159,103.7734899,"DAMAGED PROPERTY"
3795,"Hindering Possession of Burglary Tools","unfounded",2021-10-28 08:22:00,2.49512825179913,2021-10-30 20:14:59,2021,301,10,3,"day_weekday","ENGINEERING BLOCK 4","CDE",1.298397303,103.7723018,"LOST AND FOUND"
3796,"Theft","Closed",2021-06-07 02:47:00,2.57357231183906,2021-06-09 16:32:57,2021,158,6,0,"day_weekday","LECTURE THEATRE 36 (ALICE AND PETER TAN)","FOS",1.295172313,103.7814043,"LOST AND FOUND"
3797,"Identity Theft","Open Investigation",2021-01-27 10:30:00,3.08457273608445,2021-01-30 12:31:47,2021,27,1,2,"day_weekday","SCIENCE BLOCK 9","FOS",1.296282948,103.7796125,"LOST AND FOUND"
3798,"Theft","Open Investigation",2021-04-11 13:41:00,1.86112531737985,2021-04-13 10:21:01,2021,101,4,6,"weekend","UNIVERSITY HEALTH CENTRE","YIH",1.299028198,103.776488,"LOST AND FOUND"
3799,"Trespass","Arrest",2021-02-16 18:28:00,1.32196660490528,2021-02-18 02:11:38,2021,47,2,1,"day_weekday","PGP RESIDENCES (BLOCK 19)","PGP",1.290999159,103.7805255,"EMERGENCY INCIDENTS"
3800,"Shoplifting","Open Investigation",2021-03-03 11:36:00,3.37758279061296,2021-03-06 20:39:43,2021,62,3,2,"day_weekday","NUHS-MAIN BUILDING","FOS",1.294399964,103.7835039,"LOST AND FOUND"
3801,"Criminal Mischief","Open Investigation",2020-10-11 03:05:00,2.21362299130629,2020-10-13 08:12:37,2020,285,10,6,"weekend","PGP RESIDENCES (BLOCK 29)","PGP",1.290130186,103.7816738,"STOLEN ITEMS"
3802,"Theft","Open Investigation",2021-06-28 14:10:00,2.07450342472005,2021-06-30 15:57:17,2021,179,6,0,"day_weekday","PGP RESIDENCES RESTAURANT","PGP",1.290570399,103.7813784,"LOST AND FOUND"
3803,"Assault","Unfounded",2021-01-16 20:02:00,7.26665701814214,2021-01-24 02:25:59,2021,16,1,5,"weekend","KENT VALE APARTMENT BLK C, 111","KV",1.301811498,103.7685007,"DAMAGED PROPERTY"
3804,"Theft","Arrest",2020-11-21 23:28:00,2.82822159337644,2020-11-24 19:20:38,2020,326,11,5,"weekend","14A PGP BUNGALOW","PGP",1.293265034,103.7774589,"LOST AND FOUND"
