datetime,Year,DayOfYear,Month,DayOfWeek,time_period,Building,Location,Longtitude,Latitude,Incidents
12/10/22 16:30,2022,285,10,2,day_weekday,RIDGE VIEW RESIDENCE (BLOCK C),YIH,1.298081545,103.776434,STOLEN ITEMS
11/5/22 2:34,2022,131,5,2,day_weekday,YUSOF ISHAK HOUSE,YIH,1.29851672,103.7749707,STOLEN ITEMS
6/4/22 7:19,2022,96,4,2,day_weekday,PGP RESIDENCES RESTAURANT,PGP,1.290570399,103.7813784,DAMAGED PROPERTY
12/7/22 23:00,2022,193,7,1,day_weekday,MEDICINE BLOCK 10,FOS,1.296461007,103.7817485,DAMAGED PROPERTY
3/6/22 3:02,2022,154,6,4,day_weekday,LKC NATURAL HISTORY MUSEUM,UCC,1.301379227,103.7730057,LOST AND FOUND
23/9/22 1:15,2022,266,9,4,day_weekday,ARTS & SOCIAL SCIENCES BLOCK 3,FASS,1.294677158,103.7713133,DAMAGED PROPERTY
8/1/22 20:49,2022,8,1,5,weekend,4 KR BUNGALOW,KR,1.294413343,103.7799701,STOLEN ITEMS
25/2/22 0:11,2022,56,2,4,day_weekday,TECH CTR FOR OFFSHORE & MARINE,PGP,1.293515294,103.7769167,SEXUAL INCIDENTS
5/11/22 21:37,2022,309,11,5,weekend,ENGINEERING BLOCK 5,CDE,1.298084101,103.7724236,DAMAGED PROPERTY
25/1/22 3:15,2022,25,1,1,day_weekday,CTR FOR LIFE SCIENCES,FOS,1.294495673,103.7809137,EMERGENCY INCIDENTS
30/1/22 0:10,2022,30,1,6,weekend,RAFFLES HALL (BLOCK D),YIH,1.300301709,103.7726668,LOST AND FOUND
29/9/21 12:46,2021,272,9,2,day_weekday,NUS SOCIETY-GUILD HOUSE,BIZ,1.293333299,103.7730449,DAMAGED PROPERTY
1/5/22 16:12,2022,121,5,6,weekend,18 EVANS BUNGALOW,BTC,1.317911647,103.8197614,EMERGENCY INCIDENTS
8/8/22 18:39,2022,220,8,0,day_weekday,INFORMATION TECHNOLOGY,CDE,1.29755262,103.7725433,LOST AND FOUND
16/6/22 12:01,2022,167,6,3,day_weekday,RESIDENT COLLEGE 4,UTown,1.308193728,103.7734166,DAMAGED PROPERTY
3/1/22 17:14,2022,3,1,0,day_weekday,BTC-LOUNGE,BTC,1.31861386,103.8170575,LOST AND FOUND
16/12/21 9:24,2021,350,12,3,day_weekday,AS8 CARPARK,FASS,1.295895333,103.7720224,LOST AND FOUND
29/4/22 21:51,2022,119,4,4,day_weekday,5 KR BUNGALOW,KR,1.294572999,103.7796455,LOST AND FOUND
24/11/21 7:03,2021,328,11,2,day_weekday,14 KR BUNGALOW,KR,1.297439351,103.7744566,STOLEN ITEMS
9/5/22 21:58,2022,129,5,0,day_weekday,DECOM SUB-STATION 2 (NEAR TEM HALL),HALL,1.292688302,103.773122,LOST AND FOUND
5/6/22 15:22,2022,156,6,6,weekend,ARTS & SOCIAL SCIENCES BLOCK 8,FASS,1.294061185,103.7720122,LOST AND FOUND
9/4/22 11:25,2022,99,4,5,weekend,18 EVANS BUNGALOW,BTC,1.317911647,103.8197614,LOST AND FOUND
3/2/22 23:18,2022,34,2,3,day_weekday,YALE WEST CORE,UTown,1.308169683,103.7723937,DAMAGED PROPERTY
25/10/21 1:08,2021,298,10,0,day_weekday,YST CONSERVATORY OF MUSIC,UCC,1.302377886,103.7721105,DAMAGED PROPERTY
9/2/22 22:40,2022,40,2,2,day_weekday,SEA-TO-SPACE (18KR BUNGALOW),KR,1.297559311,103.774216,DAMAGED PROPERTY
28/4/22 4:21,2022,118,4,3,day_weekday,BOOSTER PUMP HSE(NEXT LKCNHM),UCC,1.301382961,103.7733115,LOST AND FOUND
3/4/22 7:37,2022,93,4,6,weekend,KE VII HALL (BLOCK D),PGP,1.293315344,103.7803833,DAMAGED PROPERTY
23/2/22 23:58,2022,54,2,2,day_weekday,DUKE-NUS MEDSH-KHOOTECKPUAT BG,FOS,1.293420222,103.7828813,LOST AND FOUND
16/5/22 6:24,2022,136,5,0,day_weekday,PGP RESIDENCES (BLOCK 2),PGP,1.291369071,103.7826626,STOLEN ITEMS
1/1/22 9:59,2022,1,1,5,weekend,14 PGP BUNGALOW,PGP,1.293234255,103.777491,LOST AND FOUND
2/11/22 9:15,2022,306,11,2,day_weekday,CREATE (RESEARCH),UTown,1.303674633,103.7735763,STOLEN ITEMS
17/11/21 8:03,2021,321,11,2,day_weekday,MEDICINE BLOCK 9,FOS,1.296451987,103.7810899,STOLEN ITEMS
10/1/22 12:20,2022,10,1,0,day_weekday,MD11 CARPARK,FOS,1.295712272,103.781982,LOST AND FOUND
7/5/22 1:11,2022,127,5,5,weekend,NUS STAFF CLUB,YIH,1.299177323,103.7758619,DAMAGED PROPERTY
11/4/22 19:46,2022,101,4,0,day_weekday,CANTEEN 1 (TECHNO EDGE),CDE,1.297995633,103.7717593,LOST AND FOUND
18/5/22 1:15,2022,138,5,2,day_weekday,11 KR BUNGALOW,KR,1.293319335,103.7736605,LOST AND FOUND
27/5/22 17:37,2022,147,5,4,day_weekday,UTOWN RESIDENCE SOUTH-TOWER,UTown,1.304988743,103.774051,LOST AND FOUND
2/11/21 5:50,2021,306,11,1,day_weekday,RIDGE VIEW RESIDENCE (BLOCK D),YIH,1.297921449,103.7758882,STOLEN ITEMS
27/3/22 22:53,2022,86,3,6,weekend,PGP RESIDENCES (BLOCK 18),PGP,1.291099609,103.7804155,DAMAGED PROPERTY
19/12/21 6:56,2021,353,12,6,weekend,RESIDENT COLLEGE 4,UTown,1.308193728,103.7734166,DAMAGED PROPERTY
3/3/22 6:59,2022,62,3,3,day_weekday,SCIENCE BLOCK 2,FOS,1.295509523,103.7782367,LOST AND FOUND
26/12/21 22:37,2021,360,12,6,weekend,DINING HALL (RC4 & CAPT),UTown,1.307989409,103.7731782,LOST AND FOUND
17/1/22 1:51,2022,17,1,0,day_weekday,COMMUNAL BLK B,KV,1.302552874,103.7685982,DAMAGED PROPERTY
1/8/22 9:57,2022,213,8,0,day_weekday,ENGINEERING BLOCK 6,CDE,1.299181543,103.7730982,LOST AND FOUND
13/11/21 13:45,2021,317,11,5,weekend,PGP RESIDENCES (BLOCK 10),PGP,1.290733171,103.7799493,DAMAGED PROPERTY
2/5/22 21:59,2022,122,5,0,day_weekday,UNIVERSITY CULTURAL CENTRE,UCC,1.301613834,103.7722703,LOST AND FOUND
22/10/21 22:04,2021,295,10,4,day_weekday,12 KR BUNGALOW,KR,1.297234098,103.77391,DAMAGED PROPERTY
1/1/22 8:11,2022,1,1,5,weekend,PGP RESIDENCES MPH,PGP,1.290916678,103.780617,DAMAGED PROPERTY
24/11/21 19:03,2021,328,11,2,day_weekday,STORE 2 (NEAR KEVII HALL),PGP,1.29243592,103.7806357,LOST AND FOUND
29/9/22 14:34,2022,272,9,3,day_weekday,KENT RIDGE HALL (BLOCK A),HALL,1.29166438,103.7749714,LOST AND FOUND
3/4/22 14:31,2022,93,4,6,weekend,5 PGP BUNGALOW,PGP,1.293103799,103.7786261,LOST AND FOUND
8/11/21 18:24,2021,312,11,0,day_weekday,PGP RESIDENCES MPH,PGP,1.290916678,103.780617,LOST AND FOUND
27/5/22 16:16,2022,147,5,4,day_weekday,SCIENCE BLOCK 8,FOS,1.296070989,103.7793013,LOST AND FOUND
10/8/22 1:06,2022,222,8,2,day_weekday,"KENT VALE APT GERANIUM BLK, 101",KV,1.302632395,103.7695178,LOST AND FOUND
29/8/22 11:34,2022,241,8,0,day_weekday,TEMBUSU LEARN LOBE,UTown,1.305895704,103.773492,LOST AND FOUND
16/11/22 21:04,2022,320,11,2,day_weekday,PGP RESIDENCES (BLOCK 28),PGP,1.290281658,103.7817217,DAMAGED PROPERTY
24/11/21 8:09,2021,328,11,2,day_weekday,KE VII HALL (BLOCK E),PGP,1.29305545,103.7807199,DAMAGED PROPERTY
21/3/22 12:07,2022,80,3,0,day_weekday,SCIENCE BLOCK 15,FOS,1.297049608,103.7801538,DAMAGED PROPERTY
18/6/22 23:11,2022,169,6,5,weekend,PGP RESIDENCES (BLOCK 27),PGP,1.29056547,103.7816148,STOLEN ITEMS
28/2/22 7:34,2022,59,2,0,day_weekday,SCIENCE BLOCK 3,FOS,1.295514032,103.7786269,DAMAGED PROPERTY
5/9/21 6:25,2021,248,9,6,weekend,PGP RESIDENCES (BLOCK 12),PGP,1.290852627,103.780192,LOST AND FOUND
21/10/22 10:12,2022,294,10,4,day_weekday,KENT RIDGE HALL (BLOCK C),HALL,1.291532109,103.7746841,DAMAGED PROPERTY
18/10/22 11:07,2022,291,10,1,day_weekday,BTC-SUB-STATION,BTC,1.318793146,103.8179381,LOST AND FOUND
29/10/22 15:21,2022,302,10,5,weekend,LECTURE THEATRE 7,CDE,1.300171011,103.7710686,LOST AND FOUND
15/11/21 13:34,2021,319,11,0,day_weekday,18A PGP BUNGALOW,PGP,1.292325199,103.7795281,LOST AND FOUND
29/1/22 13:39,2022,29,1,5,weekend,3 PGP BUNGALOW,PGP,1.292651799,103.7797184,EMERGENCY INCIDENTS
15/10/22 8:43,2022,288,10,5,weekend,UNIVERSITY HALL,YIH,1.297236942,103.7779364,LOST AND FOUND
18/3/22 3:10,2022,77,3,4,day_weekday,TECH CTR FOR OFFSHORE & MARINE,PGP,1.293515294,103.7769167,STOLEN ITEMS
3/11/21 14:38,2021,307,11,2,day_weekday,"COMMUNAL BLK A, 121",KV,1.302400027,103.7689415,SEXUAL INCIDENTS
7/8/22 17:58,2022,219,8,6,weekend,9 PGP BUNGALOW,PGP,1.293962325,103.7773228,LOST AND FOUND
15/8/22 19:25,2022,227,8,0,day_weekday,DECOM SUB-STATION 1 (NEAR LKCNHM),UCC,1.302031823,103.7736227,LOST AND FOUND
29/12/21 15:41,2021,363,12,2,day_weekday,EXPERIMENTAL HOUSE,CDE,1.29903925,103.7718573,LOST AND FOUND
7/6/22 12:48,2022,158,6,1,day_weekday,UNIVERSITY CULTURAL CENTRE,UCC,1.301613834,103.7722703,LOST AND FOUND
7/9/22 7:10,2022,250,9,2,day_weekday,ARTS & SOCIAL SCIENCES BLOCK 8,FASS,1.294061185,103.7720122,LOST AND FOUND
30/3/22 9:54,2022,89,3,2,day_weekday,KENT RIDGE HALL (BLOCK C),HALL,1.291532109,103.7746841,LOST AND FOUND
28/2/22 8:05,2022,59,2,0,day_weekday,ELECTRICAL SUB-STATION,UTown,1.306222002,103.7727161,DAMAGED PROPERTY
28/7/22 12:07,2022,209,7,3,day_weekday,SHEARES HALL (BLOCK D),HALL,1.291192735,103.7752897,LOST AND FOUND
25/5/22 23:18,2022,145,5,2,day_weekday,SCIENCE BLOCK 12,FOS,1.296959412,103.778681,STOLEN ITEMS
16/6/22 13:56,2022,167,6,3,day_weekday,KENT VALE CHILD CARE CENTRE,KV,1.301492828,103.7689924,STOLEN ITEMS
17/12/21 6:26,2021,351,12,4,day_weekday,BTC-MOOT COURT,BTC,1.318755191,103.8164184,STOLEN ITEMS
9/5/22 14:49,2022,129,5,0,day_weekday,SCIENCE BLOCK 6,FOS,1.295387759,103.7794885,STOLEN ITEMS
19/9/21 5:26,2021,262,9,6,weekend,RAFFLES HALL (BLOCK E),YIH,1.300036252,103.7737858,LOST AND FOUND
16/3/22 8:48,2022,75,3,2,day_weekday,PGP RESIDENCES (BLOCK 20),PGP,1.290472992,103.7802401,LOST AND FOUND
20/4/22 17:48,2022,110,4,2,day_weekday,LECTURE THEATRE 10,FASS,1.294925923,103.7721036,LOST AND FOUND
26/9/22 20:11,2022,269,9,0,day_weekday,LECTURE THEATRE 13,FASS,1.295043651,103.7709322,LOST AND FOUND
27/3/22 8:33,2022,86,3,6,weekend,CINNAMON COLLEGE -MAIN BLK,UTown,1.306506139,103.7736295,SEXUAL INCIDENTS
13/1/22 5:36,2022,13,1,3,day_weekday,"KENT VALE APARTMENT BLK B, 105",KV,1.301085285,103.7684438,LOST AND FOUND
6/8/22 2:54,2022,218,8,5,weekend,PGP RESIDENCES (BLOCK 18),PGP,1.291099609,103.7804155,LOST AND FOUND
27/3/22 10:42,2022,86,3,6,weekend,PGP RESIDENCES (BLOCK 26),PGP,1.29068027,103.7815813,DAMAGED PROPERTY
19/11/21 21:11,2021,323,11,4,day_weekday,LECTURE THEATRE 8,FASS,1.294142102,103.7718061,DAMAGED PROPERTY
1/2/22 17:43,2022,32,2,1,day_weekday,16 EVANS BUNGALOW,BTC,1.317643511,103.8196586,LOST AND FOUND
14/12/21 22:35,2021,348,12,1,day_weekday,BTC-BLOCK B,BTC,1.319007737,103.8169549,LOST AND FOUND
11/10/22 12:25,2022,284,10,1,day_weekday,KE VII HALL (BLOCK G),PGP,1.293482761,103.7803849,LOST AND FOUND
2/1/22 6:48,2022,2,1,6,weekend,TEMASEK HALL (COMMUNAL HALL),HALL,1.292822129,103.7714113,LOST AND FOUND
25/12/21 1:11,2021,359,12,5,weekend,ENGINEERING BLOCK 4A,CDE,1.29859899,103.7725782,STOLEN ITEMS
26/1/22 5:01,2022,26,1,2,day_weekday,BTC-BIN CENTRE,BTC,1.319801578,103.8176313,STOLEN ITEMS
19/3/22 23:06,2022,78,3,5,weekend,BTC-BLOCK B,BTC,1.319007737,103.8169549,LOST AND FOUND
24/5/22 4:06,2022,144,5,1,day_weekday,SHEARES HALL (BLOCK A),HALL,1.291577534,103.7754185,LOST AND FOUND
19/4/22 7:53,2022,109,4,1,day_weekday,BTC-SUB-STATION,BTC,1.318793146,103.8179381,SEXUAL INCIDENTS
17/10/22 17:50,2022,290,10,0,day_weekday,SHEARES HALL (BLOCK B),HALL,1.291344242,103.7756961,LOST AND FOUND
21/5/22 20:19,2022,141,5,5,weekend,EXPERIMENTAL HOUSE,CDE,1.29903925,103.7718573,EMERGENCY INCIDENTS
24/7/22 6:29,2022,205,7,6,weekend,KE VII HALL (BLOCK H),PGP,1.293037911,103.7801553,DAMAGED PROPERTY
13/11/22 15:41,2022,317,11,6,weekend,BTC-FEDERAL,BTC,1.318374465,103.8173933,LOST AND FOUND
14/10/21 6:05,2021,287,10,3,day_weekday,LECTURE THEATRE 20,FOS,1.295645806,103.778847,LOST AND FOUND
1/9/22 4:42,2022,244,9,3,day_weekday,YSTCM CARPARK,UCC,1.302406233,103.7720861,LOST AND FOUND
18/6/22 22:36,2022,169,6,5,weekend,14 PGP BUNGALOW,PGP,1.293234255,103.777491,LOST AND FOUND
5/1/22 12:18,2022,5,1,2,day_weekday,AS8 CARPARK,FASS,1.295895333,103.7720224,SEXUAL INCIDENTS
8/6/22 12:36,2022,159,6,2,day_weekday,PGP RESIDENCES (BLOCK 25),PGP,1.290200342,103.7806037,LOST AND FOUND
11/3/22 17:01,2022,70,3,4,day_weekday,LECTURE THEATRE 33,FOS,1.29776785,103.7808098,LOST AND FOUND
12/4/22 23:30,2022,102,4,1,day_weekday,"KENT VALE APARTMENT BLK G, 115",KV,1.30249388,103.7703148,STOLEN ITEMS
18/7/22 23:34,2022,199,7,0,day_weekday,AS8 CARPARK,FASS,1.295895333,103.7720224,DAMAGED PROPERTY
14/1/22 8:26,2022,14,1,4,day_weekday,PGP RESIDENCES (BLOCK 2),PGP,1.291369071,103.7826626,LOST AND FOUND
9/4/22 6:40,2022,99,4,5,weekend,KENT RIDGE HALL (BLOCK D),HALL,1.291524551,103.7744384,LOST AND FOUND
19/6/22 23:02,2022,170,6,6,weekend,PGP RESIDENCES (BLOCK 14),PGP,1.291885671,103.7801364,LOST AND FOUND
13/11/21 14:01,2021,317,11,5,weekend,CINNAMON COLLEGE -MAIN BLK,UTown,1.306506139,103.7736295,DAMAGED PROPERTY
22/3/22 18:55,2022,81,3,1,day_weekday,LECTURE THEATRE 29,FOS,1.297224305,103.7811308,LOST AND FOUND
18/8/22 0:39,2022,230,8,3,day_weekday,INNOVATION 4.0,PGP,1.294254531,103.775948,EMERGENCY INCIDENTS
28/5/22 15:03,2022,148,5,5,weekend,PGP RESIDENCES (BLOCK 4),PGP,1.291208032,103.7822304,LOST AND FOUND
27/12/21 9:17,2021,361,12,0,day_weekday,TEMASEK HALL (BLOCK C),HALL,1.292732285,103.7709504,LOST AND FOUND
21/12/21 4:26,2021,355,12,1,day_weekday,SCIENCE BLOCK 9,FOS,1.296282948,103.7796125,LOST AND FOUND
2/1/22 23:02,2022,2,1,6,weekend,PGP RESIDENCES (BLOCK 25),PGP,1.290200342,103.7806037,LOST AND FOUND
28/8/22 12:23,2022,240,8,6,weekend,9 PGP BUNGALOW,PGP,1.293962325,103.7773228,DAMAGED PROPERTY
15/10/22 17:16,2022,288,10,5,weekend,YALE RESIDENTIAL COLLEGE 1,UTown,1.305971181,103.7720215,LOST AND FOUND
22/2/22 23:11,2022,53,2,1,day_weekday,PGP RESIDENCES (BLOCK 8),PGP,1.291036666,103.7798218,STOLEN ITEMS
10/3/22 11:50,2022,69,3,3,day_weekday,KENT RIDGE HALL (BLOCK B),HALL,1.291333703,103.7747351,LOST AND FOUND
19/8/22 23:19,2022,231,8,4,day_weekday,14 KR BUNGALOW,KR,1.297439351,103.7744566,LOST AND FOUND
20/11/21 16:17,2021,324,11,5,weekend,KENT VALE GUARDHOUSE,HALL,1.302213361,103.7692536,STOLEN ITEMS
18/1/22 3:14,2022,18,1,1,day_weekday,UNIVERSITY CULTURAL CENTRE,UCC,1.301613834,103.7722703,LOST AND FOUND
26/1/22 6:12,2022,26,1,2,day_weekday,LECTURE THEATRE 31,FOS,1.296845972,103.7804072,STOLEN ITEMS
3/4/22 13:52,2022,93,4,6,weekend,MULTI-PURPOSE HALL 1 - 4,YIH,1.300600712,103.7757473,STOLEN ITEMS
15/3/22 11:20,2022,74,3,1,day_weekday,SHAW FOUNDATION ALUMNI HOUSE,BIZ,1.293190699,103.7734347,SEXUAL INCIDENTS
27/8/22 17:04,2022,239,8,5,weekend,PGP RESIDENCES (BLOCK 20),PGP,1.290472992,103.7802401,DAMAGED PROPERTY
17/9/22 2:23,2022,260,9,5,weekend,"KENT VALE APARTMENT BLK G, 115",KV,1.30249388,103.7703148,DAMAGED PROPERTY
27/8/21 3:15,2021,239,8,4,day_weekday,"COMMUNAL BLK A, 121",KV,1.302400027,103.7689415,LOST AND FOUND
21/2/22 3:40,2022,52,2,0,day_weekday,SCIENCE BLOCK 16,FOS,1.296808335,103.7803681,SEXUAL INCIDENTS
28/12/21 18:35,2021,362,12,1,day_weekday,CREATE (RESEARCH),UTown,1.303674633,103.7735763,LOST AND FOUND
6/8/22 14:17,2022,218,8,5,weekend,UTOWN RESIDENCE-NORTH TOWER,UTown,1.305337891,103.7737981,LOST AND FOUND
30/4/22 3:22,2022,120,4,5,weekend,BTC-TOWER BLOCK,BTC,1.319418189,103.8172055,DAMAGED PROPERTY
1/2/22 13:14,2022,32,2,1,day_weekday,ENGINEERING BLOCK 4,CDE,1.298397303,103.7723018,LOST AND FOUND
3/3/22 9:46,2022,62,3,3,day_weekday,SCIENCE BLOCK 4,FOS,1.295631286,103.7788028,DAMAGED PROPERTY
14/4/22 16:09,2022,104,4,3,day_weekday,"KENT VALE APARTMENT BLK I, 119",KV,1.302981916,103.7702236,STOLEN ITEMS
10/12/22 8:17,2022,344,12,5,weekend,14 KR BUNGALOW,KR,1.297439351,103.7744566,LOST AND FOUND
24/2/22 4:21,2022,55,2,3,day_weekday,PGP RESIDENCES (BLOCK 29),PGP,1.290130186,103.7816738,LOST AND FOUND
6/12/21 8:03,2021,340,12,0,day_weekday,DNMS CARPARK,DNMS,1.281499226,103.8334517,LOST AND FOUND
29/10/21 11:57,2021,302,10,4,day_weekday,KE VII HALL (BLOCK E),PGP,1.29305545,103.7807199,LOST AND FOUND
29/12/21 1:25,2021,363,12,2,day_weekday,KE VII HALL (BLOCK B),PGP,1.293176628,103.7803068,LOST AND FOUND
4/12/21 17:15,2021,338,12,5,weekend,BTC-MOOT COURT,BTC,1.318755191,103.8164184,DAMAGED PROPERTY
12/4/22 13:15,2022,102,4,1,day_weekday,LECTURE THEATRE 31,FOS,1.296845972,103.7804072,EMERGENCY INCIDENTS
22/6/22 6:49,2022,173,6,2,day_weekday,LECTURE THEATRE 7,CDE,1.300171011,103.7710686,LOST AND FOUND
5/11/22 5:36,2022,309,11,5,weekend,KENT RIDGE HALL (BLOCK D),HALL,1.291524551,103.7744384,DAMAGED PROPERTY
15/10/22 17:39,2022,288,10,5,weekend,SHEARS HALL/KENT RIDGE HALL SHARED SPACE,HALL,1.291624699,103.7751793,DAMAGED PROPERTY
13/12/21 1:39,2021,347,12,0,day_weekday,KENT VALE GUARDHOUSE,HALL,1.302213361,103.7692536,STOLEN ITEMS
17/3/22 9:31,2022,76,3,3,day_weekday,CINNAMON LEARN LOBE,UTown,1.306550432,103.7731181,DAMAGED PROPERTY
24/2/22 11:28,2022,55,2,3,day_weekday,SCIENCE BLOCK 1,FOS,1.295780109,103.7779029,DAMAGED PROPERTY
3/12/21 10:22,2021,337,12,4,day_weekday,SUB-STATION 3 (NEAR S13),FOS,1.296287532,103.7788929,LOST AND FOUND
17/6/22 5:06,2022,168,6,4,day_weekday,BTC-LI KA SHING BUILDING,BTC,1.319621613,103.8175738,EMERGENCY INCIDENTS
17/9/22 17:08,2022,260,9,5,weekend,1 KR BUNGALOW,KR,1.293041343,103.7811579,DAMAGED PROPERTY
3/4/22 6:36,2022,93,4,6,weekend,14 PGP BUNGALOW,PGP,1.293234255,103.777491,LOST AND FOUND
28/4/22 14:05,2022,118,4,3,day_weekday,COMPUTING BLOCK 2,SOC,1.294225262,103.7740172,STOLEN ITEMS
22/10/21 22:19,2021,295,10,4,day_weekday,LECTURE THEATRE 34,FOS,1.297758283,103.7810123,STOLEN ITEMS
10/8/22 21:35,2022,222,8,2,day_weekday,CREATE (INNOVATION),UTown,1.303777538,103.7734082,LOST AND FOUND
29/7/22 15:51,2022,210,7,4,day_weekday,TEMASEK HALL (BLOCK A),HALL,1.293083063,103.7707861,STOLEN ITEMS
23/12/22 4:13,2022,357,12,4,day_weekday,LECTURE THEATRE 15,SOC,1.295514563,103.7734516,STOLEN ITEMS
24/11/21 12:44,2021,328,11,2,day_weekday,8 PGP BUNGALOW,PGP,1.293596473,103.7775181,SEXUAL INCIDENTS
15/4/22 18:47,2022,105,4,4,day_weekday,SCIENCE BLOCK 8,FOS,1.296070989,103.7793013,LOST AND FOUND
11/6/22 15:17,2022,162,6,5,weekend,KENT VALE CHILD CARE CENTRE,KV,1.301492828,103.7689924,EMERGENCY INCIDENTS
8/8/22 19:30,2022,220,8,0,day_weekday,MD BLK 1  (TAHIR FDN BLDG),FOS,1.295504947,103.7804244,LOST AND FOUND
19/12/22 9:08,2022,353,12,0,day_weekday,7 PGP BUNGALOW,PGP,1.293238399,103.7780367,STOLEN ITEMS
26/12/21 9:43,2021,360,12,6,weekend,"KENT VALE APARTMENT BLK G, 115",KV,1.30249388,103.7703148,DAMAGED PROPERTY
8/7/22 15:24,2022,189,7,4,day_weekday,SCIENCE BLOCK 5,FOS,1.295676384,103.7790261,DAMAGED PROPERTY
1/11/21 14:08,2021,305,11,0,day_weekday,BTC- MULTIPURPOSE AUDITORIUM,BTC,1.319039869,103.8166651,DAMAGED PROPERTY
28/2/22 14:41,2022,59,2,0,day_weekday,MEDICINE BLOCK 3,FOS,1.295392192,103.7814643,SEXUAL INCIDENTS
8/2/22 1:02,2022,39,2,1,day_weekday,DUKE-NUS MEDSH-KHOOTECKPUAT BG,FOS,1.293420222,103.7828813,SEXUAL INCIDENTS
2/9/22 23:50,2022,245,9,4,day_weekday,MEDICINE BLOCK 11,FOS,1.296663946,103.7813741,LOST AND FOUND
25/2/22 8:06,2022,56,2,4,day_weekday,LECTURE THEATRE 35 (PETER AND MARY FU),FOS,1.29530784,103.7814362,DAMAGED PROPERTY
15/5/22 12:52,2022,135,5,6,weekend,COMPUTING BLOCK 2,SOC,1.294225262,103.7740172,SEXUAL INCIDENTS
5/11/21 5:07,2021,309,11,4,day_weekday,SCIENCE BLOCK 14,FOS,1.296848923,103.7798471,LOST AND FOUND
15/8/22 14:43,2022,227,8,0,day_weekday,PGP RESIDENCES (BLOCK 12),PGP,1.290852627,103.780192,LOST AND FOUND
25/11/21 19:24,2021,329,11,3,day_weekday,TEMBUSU COLLEGE- MPH,UTown,1.305898714,103.7738473,LOST AND FOUND
11/7/22 21:27,2022,192,7,0,day_weekday,BRENNER CTR FOR MOLECULAR MED,FOS,1.294813169,103.7806383,DAMAGED PROPERTY
15/3/22 21:00,2022,74,3,1,day_weekday,"COMMUNAL BLK A, 121",KV,1.302400027,103.7689415,LOST AND FOUND
6/5/22 18:43,2022,126,5,4,day_weekday,HOUSE 5 ANNEX,HALL,1.291945118,103.77433,LOST AND FOUND
24/10/21 18:17,2021,297,10,6,weekend,PGP RESIDENCES (BLOCK 26),PGP,1.29068027,103.7815813,STOLEN ITEMS
16/3/22 11:14,2022,75,3,2,day_weekday,SCIENCE BLOCK 2,FOS,1.295509523,103.7782367,EMERGENCY INCIDENTS
30/10/21 10:50,2021,303,10,5,weekend,PGP RESIDENCES (BLOCK 2),PGP,1.291369071,103.7826626,DAMAGED PROPERTY
31/1/22 16:17,2022,31,1,0,day_weekday,PGP RESIDENCES (BLOCK 18),PGP,1.291099609,103.7804155,STOLEN ITEMS
10/9/22 4:30,2022,253,9,5,weekend,YALE RESIDENTIAL COLLEGE 2,UTown,1.307098618,103.7719809,STOLEN ITEMS
23/4/22 3:34,2022,113,4,5,weekend,PGP RESIDENCES (BLOCK 30),PGP,1.290514448,103.781795,STOLEN ITEMS
2/9/22 19:33,2022,245,9,4,day_weekday,RESIDENT COLLEGE 4,UTown,1.308193728,103.7734166,LOST AND FOUND
11/6/22 15:30,2022,162,6,5,weekend,YALE RESIDENTIAL COLLEGE 2,UTown,1.307098618,103.7719809,DAMAGED PROPERTY
4/4/22 9:11,2022,94,4,0,day_weekday,SRC CARPARK,UTown,1.30067788,103.7756312,STOLEN ITEMS
18/9/21 11:09,2021,261,9,5,weekend,SHEARS HALL/KENT RIDGE HALL SHARED SPACE,HALL,1.291624699,103.7751793,STOLEN ITEMS
2/1/22 5:50,2022,2,1,6,weekend,PGP RESIDENCES (BLOCK 9),PGP,1.291154226,103.7797307,DAMAGED PROPERTY
5/12/21 8:32,2021,339,12,6,weekend,S'PORE SYNCHROTRON LIGHTSOURCE,COM,1.295471129,103.7749569,LOST AND FOUND
7/11/21 5:45,2021,311,11,6,weekend,BTC-FEDERAL,BTC,1.318374465,103.8173933,EMERGENCY INCIDENTS
6/7/22 0:06,2022,187,7,2,day_weekday,NATIONAL SINGAPORE WIND TUNNEL,UCC,1.300768273,103.7753832,LOST AND FOUND
1/5/22 4:18,2022,121,5,6,weekend,PGP RESIDENCES (BLOCK 22),PGP,1.290618087,103.780583,EMERGENCY INCIDENTS
27/5/22 2:38,2022,147,5,4,day_weekday,RAFFLES HALL (BLOCK A),YIH,1.299677886,103.7732472,SEXUAL INCIDENTS
14/12/21 12:50,2021,348,12,1,day_weekday,ENGINEERING BLOCK 5,CDE,1.298084101,103.7724236,LOST AND FOUND
19/11/21 14:01,2021,323,11,4,day_weekday,SRC CARPARK,UTown,1.30067788,103.7756312,LOST AND FOUND
10/9/22 3:15,2022,253,9,5,weekend,COLLEGE OF A&P TAN -TOWER,UTown,1.307597799,103.7731505,DAMAGED PROPERTY
15/2/22 20:01,2022,46,2,1,day_weekday,ENGINEERING BLOCK 6,CDE,1.299181543,103.7730982,LOST AND FOUND
26/7/22 7:54,2022,207,7,1,day_weekday,YALE RESIDENTIAL COLLEGE 2,UTown,1.307098618,103.7719809,EMERGENCY INCIDENTS
4/5/22 11:04,2022,124,5,2,day_weekday,SCIENCE BLOCK 6,FOS,1.295387759,103.7794885,STOLEN ITEMS
