,Unnamed: 0,Classification,Disposition,datetime,time period,Year,DayOfYear,Month,DayOfWeek,time_period,Location,Building
449,449,Trespassing,Open Investigation,2022-03-14 18:42:00,day_weekday,2022,73,3,0,day_weekday,CDE,RIDGE VIEW RESIDENCE (BLOCK A)
450,450,Theft,Open Investigation,2021-11-30 00:54:00,day_weekday,2021,334,11,1,day_weekday,KR,BTC-TOWER BLOCK
451,451,Theft: Bias Incident,Judicial Referral,2022-08-31 19:27:00,day_weekday,2022,243,8,2,day_weekday,PGP,LECTURE THEATRE 33
452,452,Service of Warrant,Open Investigation,2021-09-14 01:52:00,day_weekday,2021,257,9,1,day_weekday,FOS,SCIENCE BLOCK 13
453,453,Theft,Open Investigation,2022-10-27 06:52:00,day_weekday,2022,300,10,3,day_weekday,PGP,BOOSTER PUMP HSE(NEXT LKCNHM)
454,454,Trespassing,Open Investigation,2022-11-04 02:21:00,day_weekday,2022,308,11,4,day_weekday,FASS,6 PGP BUNGALOW
455,455,Harassment: Stalking,Unfounded,2022-10-04 17:15:00,day_weekday,2022,277,10,1,day_weekday,CDE,BRENNER CTR FOR MOLECULAR MED
456,456,Trespassing,Open Investigation,2022-03-14 09:12:00,day_weekday,2022,73,3,0,day_weekday,HALL,9 PGP BUNGALOW
457,457,Trespass, Arrest,2022-02-12 23:50:00,weekend,2022,43,2,5,weekend,BTC,11 KR BUNGALOW
458,458,Theft,Open Investigation,2022-05-25 22:29:00,day_weekday,2022,145,5,2,day_weekday,PGP,CREATE (RESEARCH)
459,459,False Public Alarm,Open Investigation,2022-06-11 02:54:00,weekend,2022,162,6,5,weekend,FOS,EUSOFF HALL (BLOCK C)
460,460,Theft: Criminal Mischief,Unfounded,2022-06-27 19:17:00,day_weekday,2022,178,6,0,day_weekday,KV,UNIVERSITY HEALTH CENTRE
461,461,False Public Alarm,Arrest,2022-08-29 19:58:00,day_weekday,2022,241,8,0,day_weekday,KR,PGP RESIDENCES (BLOCK 1)
462,462,Trespassing,Open Investigation,2022-07-06 15:36:00,day_weekday,2022,187,7,2,day_weekday,DNMS,4 PGP BUNGALOW
463,463,Shoplifting,Open Investigation,2022-05-26 05:00:00,day_weekday,2022,146,5,3,day_weekday,HALL,ENGINEERING BLOCK 1A
464,464,Shoplifting,Arrest,2022-10-12 16:30:00,day_weekday,2022,285,10,2,day_weekday,UTown,CINNAMON LEARN LOBE
465,465,Shoplifting,Open Investigation,2022-05-11 02:34:00,day_weekday,2022,131,5,2,day_weekday,BTC,LECTURE THEATRE 37
466,466,Trespassing,Unfounded,2022-04-06 07:19:00,day_weekday,2022,96,4,2,day_weekday,YIH,CENTRAL STORAGE LIBRARY ANNEX
467,467,Trespassing,Open Investigation,2022-07-12 23:00:00,day_weekday,2022,193,7,1,day_weekday,CDE,COMPUTING BLOCK 2
468,468,Possession of Burglary Tools 2,Closed,2022-06-03 03:02:00,day_weekday,2022,154,6,4,day_weekday,SOC,SCIENCE BLOCK 3
469,469,Trespassing,Open Investigation,2022-09-23 01:15:00,day_weekday,2022,266,9,4,day_weekday,PGP,LECTURE THEATRE 10
470,470,Criminal Mischief, Closed,2022-01-08 20:49:00,weekend,2022,8,1,5,weekend,PGP,PGP RESIDENCES (BLOCK 1)
471,471,Lewdness,Open Investigation,2022-02-25 00:11:00,day_weekday,2022,56,2,4,day_weekday,KR,6 KR BUNGALOW
472,472,Assault,Closed,2022-11-05 21:37:00,weekend,2022,309,11,5,weekend,HALL,RAFFLES HALL (BLOCK A)
473,473,Trespass,Open Investigation,2022-01-25 03:15:00,day_weekday,2022,25,1,1,day_weekday,BTC,PGP RESIDENCES (BLOCK 16)
474,474,Theft,Open Investigation,2022-01-30 00:10:00,weekend,2022,30,1,6,weekend,YIH,PGP RESIDENCES (BLOCK 4)
475,475,Harassment,Open Investigation,2021-09-29 12:46:00,day_weekday,2021,272,9,2,day_weekday,CDE,PGP RESIDENCES (BLOCK 17)
476,476,Trespass,Arrest,2022-05-01 16:12:00,weekend,2022,121,5,6,weekend,FOS,PGP RESIDENCES (BLOCK 16)
477,477,Theft,Open Investigation,2022-08-08 18:39:00,day_weekday,2022,220,8,0,day_weekday,CDE,STORE 2 (NEAR KEVII HALL)
478,478,Trespassing,Open Investigation,2022-06-16 12:01:00,day_weekday,2022,167,6,3,day_weekday,YIH,LECTURE THEATRE 6
479,479,Theft,Open Investigation,2022-01-03 17:14:00,day_weekday,2022,3,1,0,day_weekday,DNMS,RIDGE VIEW RESIDENCE (BLOCK D)
480,480,Attempted Extortion,Open Investigation,2021-12-16 09:24:00,day_weekday,2021,350,12,3,day_weekday,BTC,PGP RESIDENCES (BLOCK 12)
481,481,Bias Intimidation,Closed,2022-04-29 21:51:00,day_weekday,2022,119,4,4,day_weekday,FOS,HOUSE 5 ANNEX
482,482,Shoplifting,Arrest,2021-11-24 07:03:00,day_weekday,2021,328,11,2,day_weekday,BTC,SCIENCE BLOCK 11
483,483,Bias Intimidation,Closed,2022-05-09 21:58:00,day_weekday,2022,129,5,0,day_weekday,KR,18A PGP BUNGALOW
484,484,Identity Theft,unfounded,2022-06-05 15:22:00,weekend,2022,156,6,6,weekend,YIH,PGP RESIDENCES RESTAURANT
485,485,Burglary,Open Investigation,2022-04-09 11:25:00,weekend,2022,99,4,5,weekend,FOS,UNIVERSITY HALL
486,486,Assault,Open Investigation,2022-02-03 23:18:00,day_weekday,2022,34,2,3,day_weekday,KV,CELS CARPARK
487,487,Trespassing,Closed,2021-10-25 01:08:00,day_weekday,2021,298,10,0,day_weekday,PGP,SCIENCE BLOCK 17
488,488,Fraud,Arrest,2022-02-09 22:40:00,day_weekday,2022,40,2,2,day_weekday,PGP,LECTURE THEATRE 19
489,489,Attempted Extortion,Open Investigation,2022-04-28 04:21:00,day_weekday,2022,118,4,3,day_weekday,UTown,LECTURE THEATRE 12
490,490,Trespassing,Arrest,2022-04-03 07:37:00,weekend,2022,93,4,6,weekend,HALL,TEMASEK LAB
491,491,Harassment: Stalking,Arrest,2022-02-23 23:58:00,day_weekday,2022,54,2,2,day_weekday,YIH,NUS SOCIETY-GUILD HOUSE
492,492,Criminal Mischief,Open Investigation,2022-05-16 06:24:00,day_weekday,2022,136,5,0,day_weekday,PGP,PGP RESIDENCES (BLOCK 23)
493,493,Harassment: Domestic Violence,Open Investigation,2022-01-01 09:59:00,weekend,2022,1,1,5,weekend,KR,KE VII HALL (BLOCK G)
494,494,Criminal Mischief,Open Investigation,2022-11-02 09:15:00,day_weekday,2022,306,11,2,day_weekday,FOS,20 EVANS BUNGALOW
495,495,Criminal Mischief,Judicial Referral,2021-11-17 08:03:00,day_weekday,2021,321,11,2,day_weekday,FASS,18 PGP BUNGALOW
496,496,Theft,Open Investigation,2022-01-10 12:20:00,day_weekday,2022,10,1,0,day_weekday,FOS,KE VII HALL (BLOCK B)
497,497,Trespassing,Open Investigation,2022-05-07 01:11:00,weekend,2022,127,5,5,weekend,UTown,PGP RESIDENCES (BLOCK 2)
498,498,Theft,Arrest,2022-04-11 19:46:00,day_weekday,2022,101,4,0,day_weekday,YIH,BTC-SUB-STATION
499,499,Theft,Open Investigation,2022-05-18 01:15:00,day_weekday,2022,138,5,2,day_weekday,YIH,PGP RESIDENCES (BLOCK 21)
500,500,Possession of Burglary Tools 2,Arrest,2022-05-27 17:37:00,day_weekday,2022,147,5,4,day_weekday,CDE,MEDICINE BLOCK 9
501,501,Shoplifting,Arrest,2021-11-02 05:50:00,day_weekday,2021,306,11,1,day_weekday,CDE,BIZ1 CARPARK
502,502,Trespassing,Open Investigation,2022-03-27 22:53:00,weekend,2022,86,3,6,weekend,HALL,PGP RESIDENCES CANTEEN 2
503,503,Trespassing,Open Investigation,2021-12-19 06:56:00,weekend,2021,353,12,6,weekend,UCC,SRC CARPARK
504,504,Attempted Extortion,Open Investigation,2022-03-03 06:59:00,day_weekday,2022,62,3,3,day_weekday,PGP,DATA-CENTRE-NUS HIGH SCHOOL
505,505,Defiant Trespass: Aggravated Assault,Closed,2021-12-26 22:37:00,weekend,2021,360,12,6,weekend,KV,EUSOFF HALL (COMMUNAL HALL)
506,506,Trespassing,Open Investigation,2022-01-17 01:51:00,day_weekday,2022,17,1,0,day_weekday,PGP,"KENT VALE APARTMENT BLK C, 111"
507,507,Defiant Trespass,Closed,2022-08-01 09:57:00,day_weekday,2022,213,8,0,day_weekday,PGP,PGP RESIDENCES (BLOCK 6)
508,508,Trespassing,Open Investigation,2021-11-13 13:45:00,weekend,2021,317,11,5,weekend,PGP,SHAW FOUNDATION ALUMNI HOUSE
509,509,Harassment: Fraud,Judicial Referral,2022-05-02 21:59:00,day_weekday,2022,122,5,0,day_weekday,HALL,4 KR BUNGALOW
510,510,Harassment,Open Investigation,2021-10-22 22:04:00,day_weekday,2021,295,10,4,day_weekday,CDE,LECTURE THEATRE 35 (PETER AND MARY FU)
511,511,Trespassing,Open Investigation,2022-01-01 08:11:00,weekend,2022,1,1,5,weekend,SOC,KE VII HALL (BLOCK F)
512,512,Attempted Fraud,Unfounded,2021-11-24 19:03:00,day_weekday,2021,328,11,2,day_weekday,PGP,"KENT VALE APARTMENT BLK I, 119"
513,513,Harassment: Fraud,Unfounded,2022-09-29 14:34:00,day_weekday,2022,272,9,3,day_weekday,PGP,"KENT VALE APARTMENT BLK F, 107"
514,514,Defiant Trespass,Open Investigation,2022-04-03 14:31:00,weekend,2022,93,4,6,weekend,SOC,18 PGP BUNGALOW
515,515,Intimidation,Unfounded,2021-11-08 18:24:00,day_weekday,2021,312,11,0,day_weekday,PGP,SHEARES HALL (BLOCK A)
516,516,Theft,Open Investigation,2022-05-27 16:16:00,day_weekday,2022,147,5,4,day_weekday,UTown,DECOM SUB-STATION 1 (NEAR LKCNHM)
517,517,Theft: Bias Incident,Open Investigation,2022-08-10 01:06:00,day_weekday,2022,222,8,2,day_weekday,FOS,ENGINEERING BLOCK 2
518,518,Harassment: Bias Incident,Open Investigation,2022-08-29 11:34:00,day_weekday,2022,241,8,0,day_weekday,FOS,NUS SOCIETY-GUILD HOUSE
519,519,Trespassing,Arrest,2022-11-16 21:04:00,day_weekday,2022,320,11,2,day_weekday,YIH,CTR FOR ENGLISH LANGUAGE COMMUNICATION
520,520,Harassment,Arrest,2021-11-24 08:09:00,day_weekday,2021,328,11,2,day_weekday,FASS,DESIGN & ENVIRONMENT BLOCK 3
521,521,Trespassing,Open Investigation,2022-03-21 12:07:00,day_weekday,2022,80,3,0,day_weekday,HALL,TEMASEK HALL (BLOCK B)
522,522,Criminal Mischief,Closed,2022-06-18 23:11:00,weekend,2022,169,6,5,weekend,YIH,RAFFLES HALL (BLOCK A)
523,523,Trespassing,Arrest,2022-02-28 07:34:00,day_weekday,2022,59,2,0,day_weekday,UCC,5 PGP BUNGALOW
524,524,Attempted Fraud,Open Investigation,2021-09-05 06:25:00,weekend,2021,248,9,6,weekend,PGP,KENT RIDGE HALL (BLOCK B)
525,525,Fraud,Open Investigation,2022-10-21 10:12:00,day_weekday,2022,294,10,4,day_weekday,BTC,4 KR BUNGALOW
526,526,Burglary,Open Investigation,2022-10-18 11:07:00,day_weekday,2022,291,10,1,day_weekday,YIH,KENT RIDGE HALL (BLOCK E)
527,527,Obstruction of Justice,,2022-10-29 15:21:00,weekend,2022,302,10,5,weekend,PGP,RAFFLES HALL (EXTENSION TO BLOCK B &D)
528,528,Bias Intimidation,Open Investigation,2021-11-15 13:34:00,day_weekday,2021,319,11,0,day_weekday,BTC,SHEARES HALL (COMMUNAL HALL)
529,529,Trespass,Open Investigation,2022-01-29 13:39:00,weekend,2022,29,1,5,weekend,FASS,SEA-TO-SPACE (18KR BUNGALOW)
530,530,Shoplifting ,Open Investigation,2022-10-15 08:43:00,weekend,2022,288,10,5,weekend,PGP,18 EVANS BUNGALOW
531,531,Shoplifting,Open Investigation,2022-03-18 03:10:00,day_weekday,2022,77,3,4,day_weekday,PGP,BTC-CAFE
532,532,Stalking, Open Investigation,2021-11-03 14:38:00,day_weekday,2021,307,11,2,day_weekday,UTown,PGP RESIDENCES (BLOCK 19)
533,533,Assault: Domestic Violence,Open Investigation,2022-08-07 17:58:00,weekend,2022,219,8,6,weekend,PGP,DUKE-NUS MEDSH-KHOOTECKPUAT BG
534,534,Theft,Closed,2022-08-15 19:25:00,day_weekday,2022,227,8,0,day_weekday,FOS,YST CONSERVATORY OF MUSIC
535,535,Attempted Theft,Open Investigation,2021-12-29 15:41:00,day_weekday,2021,363,12,2,day_weekday,PGP,PGP RESIDENCES (BLOCK 12)
536,536,Burglary,Judicial Referral,2022-06-07 12:48:00,day_weekday,2022,158,6,1,day_weekday,CDE,HOUSE 5
537,537,Extortion,Unfounded,2022-09-07 07:10:00,day_weekday,2022,250,9,2,day_weekday,UTown,PGP RESIDENCES (BLOCK 18)
538,538,Harassment: Bias Incident,Open Investigation,2022-03-30 09:54:00,day_weekday,2022,89,3,2,day_weekday,FOS,PGP RESIDENCES (BLOCK 2)
539,539,Trespassing,Open Investigation,2022-02-28 08:05:00,day_weekday,2022,59,2,0,day_weekday,FOS,SCIENCE BLOCK 1
540,540,Extortion,Open Investigation,2022-07-28 12:07:00,day_weekday,2022,209,7,3,day_weekday,UTown,6 KR BUNGALOW
541,541,Criminal Mischief,Open Investigation,2022-05-25 23:18:00,day_weekday,2022,145,5,2,day_weekday,CDE,DSO CARPARK
542,542,Criminal Mischief,Open Investigation,2022-06-16 13:56:00,day_weekday,2022,167,6,3,day_weekday,CDE,KE VII HALL (COMMUNAL HALL)
543,543,Criminal Mischief,Open Investigation,2021-12-17 06:26:00,day_weekday,2021,351,12,4,day_weekday,BIZ,ARTS & SOCIAL SCIENCES BLOCK 1
544,544,Criminal Mischief,Closed,2022-05-09 14:49:00,day_weekday,2022,129,5,0,day_weekday,HALL,PGP RESIDENCES (BLOCK 6)
545,545,Theft,Open Investigation,2021-09-19 05:26:00,weekend,2021,262,9,6,weekend,YIH,RIDGE VIEW TOWER BLK (RVF)
546,546,Obstruction of Justice,Judicial Referral,2022-03-16 08:48:00,day_weekday,2022,75,3,2,day_weekday,YIH,TEMBUSU COLLEGE- MPH
547,547,Theft,Open Investigation,2022-04-20 17:48:00,day_weekday,2022,110,4,2,day_weekday,FOS,MEDICINE BLOCK 7
548,548,Attempted Extortion,Open Investigation,2022-09-26 20:11:00,day_weekday,2022,269,9,0,day_weekday,HALL,SUB-STATION 4 (NEAR KEVII)
549,549,Disorderly Conduct,Open Investigation,2022-03-27 08:33:00,weekend,2022,86,3,6,weekend,YIH,MULTI-PURPOSE HALL 1 - 4
550,550,Theft,Open Investigation,2022-01-13 05:36:00,day_weekday,2022,13,1,3,day_weekday,KR,CINNAMON UNI SCH PROG (USP)
551,551,Theft,Closed,2022-08-06 02:54:00,weekend,2022,218,8,5,weekend,SOC,PGP RESIDENCES (BLOCK 19)
552,552,Trespassing,Open Investigation,2022-03-27 10:42:00,weekend,2022,86,3,6,weekend,HALL,RAFFLES HALL (EXTENSION TO BLOCK B &D)
553,553,Trespassing,Arrest,2021-11-19 21:11:00,day_weekday,2021,323,11,4,day_weekday,FOS,BOOSTER PUMP HSE(NEXT LKCNHM)
554,554,Burglary,Open Investigation,2022-02-01 17:43:00,day_weekday,2022,32,2,1,day_weekday,YIH,YALE SCIENCE BLOCK
555,555,Attempted Extortion,Open Investigation,2021-12-14 22:35:00,day_weekday,2021,348,12,1,day_weekday,FOS,CREATE (UTOWN PLAZA)
556,556,Attempted Extortion,Open Investigation,2022-10-11 12:25:00,day_weekday,2022,284,10,1,day_weekday,FOS,EUSOFF HALL (BLOCK B)
557,557,Defiant Trespass,Unfounded,2022-01-02 06:48:00,weekend,2022,2,1,6,weekend,YIH,PGP RESIDENCES (BLOCK 25)
558,558,Shoplifting,Closed,2021-12-25 01:11:00,weekend,2021,359,12,5,weekend,KV,KE VII HALL (BLOCK F)
559,559,Criminal Mischief,Unfounded,2022-01-26 05:01:00,day_weekday,2022,26,1,2,day_weekday,KV,PGP RESIDENCES (BLOCK 24)
560,560,Attempted Extortion,Open Investigation,2022-03-19 23:06:00,weekend,2022,78,3,5,weekend,PGP,UHALL CARPARK
561,561,Burglary,Open Investigation,2022-05-24 04:06:00,day_weekday,2022,144,5,1,day_weekday,KV,NUS STAFF CLUB
562,562,Stalking,,2022-04-19 07:53:00,day_weekday,2022,109,4,1,day_weekday,FOS,BTC-OEI TIONG HAM
563,563,Possession of Burglary Tools 2,Open Investigation,2022-10-17 17:50:00,day_weekday,2022,290,10,0,day_weekday,PGP,BTC-SUB-STATION
564,564,Trespass,Open Investigation,2022-05-21 20:19:00,weekend,2022,141,5,5,weekend,PGP,RIDGE VIEW RESIDENCE (BLOCK G)
565,565,Trespassing,Open Investigation,2022-07-24 06:29:00,weekend,2022,205,7,6,weekend,PGP,UNIVERSITY HALL
566,566,Defiant Trespass: Aggravated Assault, Closed,2022-11-13 15:41:00,weekend,2022,317,11,6,weekend,PGP,PGP RESIDENCES (BLOCK 17)
567,567,Theft,Arrest,2021-10-14 06:05:00,day_weekday,2021,287,10,3,day_weekday,CDE,BUSINESS BLOCK 1-MOCHTAR RIADY
568,568,Attempted Extortion,Open Investigation,2022-09-01 04:42:00,day_weekday,2022,244,9,3,day_weekday,FASS,LECTURE THEATRE 20
569,569,Theft,Unfounded,2022-06-18 22:36:00,weekend,2022,169,6,5,weekend,HALL,PGP RESIDENCES (BLOCK 28)
570,570,Rape,Open Investigation,2022-01-05 12:18:00,day_weekday,2022,5,1,2,day_weekday,PGP,SCIENCE BLOCK 4A
571,571,Liquor Law Violation,Open Investigation,2022-06-08 12:36:00,day_weekday,2022,159,6,2,day_weekday,CDE,"KENT VALE APARTMENT BLK D, 113"
572,572,Attempted Theft,Judicial Referral,2022-03-11 17:01:00,day_weekday,2022,70,3,4,day_weekday,DNMS,1 KR BUNGALOW
573,573,Criminal Mischief,Open Investigation,2022-04-12 23:30:00,day_weekday,2022,102,4,1,day_weekday,SOC,PGP RESIDENCES LECTURE THEATRE
574,574,Harassment,Open Investigation,2022-07-18 23:34:00,day_weekday,2022,199,7,0,day_weekday,YIH,SRC CARPARK
575,575,Theft,Arrest,2022-01-14 08:26:00,day_weekday,2022,14,1,4,day_weekday,FOS,CREATE (UTOWN PLAZA)
576,576,Liquor Law Violation,Open Investigation,2022-04-09 06:40:00,weekend,2022,99,4,5,weekend,CDE,SCIENCE BLOCK 9
577,577,Theft,Arrest,2022-06-19 23:02:00,weekend,2022,170,6,6,weekend,YIH,PGP RESIDENCES (BLOCK 28)
578,578,Harassment,Arrest,2021-11-13 14:01:00,weekend,2021,317,11,5,weekend,PGP,CRISP (NEAR KEVII HALL)
579,579,Obstruction of Justice,Open Investigation,2022-03-22 18:55:00,day_weekday,2022,81,3,1,day_weekday,DNMS,KE VII HALL (BLOCK D)
580,580,Trespass,Arrest,2022-08-18 00:39:00,day_weekday,2022,230,8,3,day_weekday,BTC,5 KR BUNGALOW
581,581,Obstruction of Justice,Open Investigation,2022-05-28 15:03:00,weekend,2022,148,5,5,weekend,HALL,UNIVERSITY CULTURAL CENTRE
582,582,False Public Alarm,Closed,2021-12-27 09:17:00,day_weekday,2021,361,12,0,day_weekday,FOS,MEDICINE BLOCK 4
583,583,Extortion,Open Investigation,2021-12-21 04:26:00,day_weekday,2021,355,12,1,day_weekday,FOS,TEMBUSU COLLEGE- MAIN BLK
584,584,Theft,Open Investigation,2022-01-02 23:02:00,weekend,2022,2,1,6,weekend,KV,LECTURE THEATRE 18
585,585,Trespassing,Open Investigation,2022-08-28 12:23:00,weekend,2022,240,8,6,weekend,BTC,PGP RESIDENCES CANTEEN 2
586,586,Theft,Open Investigation,2022-10-15 17:16:00,weekend,2022,288,10,5,weekend,YIH,2 KR BUNGALOW
587,587,Criminal Mischief,Arrest,2022-02-22 23:11:00,day_weekday,2022,53,2,1,day_weekday,BTC,PGP RESIDENCES (BLOCK 20)
588,588,Burglary,Unfounded,2022-03-10 11:50:00,day_weekday,2022,69,3,3,day_weekday,PGP,ARTS & SOCIAL SCIENCES BLOCK 5
589,589,Aggravated Assault,Open Investigation,2022-08-19 23:19:00,day_weekday,2022,231,8,4,day_weekday,KR,PGP RESIDENCES (BLOCK 22)
590,590,Criminal Mischief,Open Investigation,2021-11-20 16:17:00,weekend,2021,324,11,5,weekend,PGP,PGP RESIDENCES (BLOCK 30)
591,591,Theft,Open Investigation,2022-01-18 03:14:00,day_weekday,2022,18,1,1,day_weekday,PGP,KE VII HALL (COMMUNAL HALL)
592,592,Criminal Mischief,Open Investigation,2022-01-26 06:12:00,day_weekday,2022,26,1,2,day_weekday,KR,HOUSE 5
593,593,Criminal Mischief,Judicial Referral,2022-04-03 13:52:00,weekend,2022,93,4,6,weekend,PGP,YALE RESIDENTIAL COLLEGE 1
594,594,Rape,Open Investigation,2022-03-15 11:20:00,day_weekday,2022,74,3,1,day_weekday,PGP,18 EVANS BUNGALOW
595,595,Harassment,Unfounded,2022-08-27 17:04:00,weekend,2022,239,8,5,weekend,PGP,KE VII HALL (BLOCK F)
596,596,Harassment,Open Investigation,2022-09-17 02:23:00,weekend,2022,260,9,5,weekend,PGP,KENT RIDGE HALL (BLOCK A)
597,597,Harassment: Bias Incident,Open Investigation,2021-08-27 03:15:00,day_weekday,2021,239,8,4,day_weekday,PGP,LECTURE THEATRE 19
598,598,Disorderly Conduct,Unfounded,2022-02-21 03:40:00,day_weekday,2022,52,2,0,day_weekday,CDE,MEDICINE BLOCK 10
599,599,Extortion,Open Investigation,2021-12-28 18:35:00,day_weekday,2021,362,12,1,day_weekday,UTown,LECTURE THEATRE 12
600,600,Theft,Open Investigation,2022-08-06 14:17:00,weekend,2022,218,8,5,weekend,PGP,YALE WEST CORE
601,601,Harassment,Open Investigation,2022-04-30 03:22:00,weekend,2022,120,4,5,weekend,CDE,LECTURE THEATRE 1
602,602,Theft,Open Investigation,2022-02-01 13:14:00,day_weekday,2022,32,2,1,day_weekday,SOC,SCIENCE BLOCK 12
603,603,Trespassing,Arrest,2022-03-03 09:46:00,day_weekday,2022,62,3,3,day_weekday,BTC,PGP RESIDENCES (BLOCK 12)
604,604,Criminal Mischief,Open Investigation,2022-04-14 16:09:00,day_weekday,2022,104,4,3,day_weekday,UCC,SCIENCE BLOCK 13
605,605,Possession of Burglary Tools 2,Arrest,2022-12-10 08:17:00,weekend,2022,344,12,5,weekend,CDE,YALE SPORTS HALL
606,606,Attempted Extortion,Closed,2022-02-24 04:21:00,day_weekday,2022,55,2,3,day_weekday,DNMS,"KENT VALE APARTMENT BLK H, 117"
607,607,Harassment: Fraud,Arrest,2021-12-06 08:03:00,day_weekday,2021,340,12,0,day_weekday,FOS,MEDICINE BLOCK 11
608,608,Theft: Criminal Mischief,Open Investigation,2021-10-29 11:57:00,day_weekday,2021,302,10,4,day_weekday,HALL,TMSI-ST JOHN'S ISLAND
609,609,Theft,Open Investigation,2021-12-29 01:25:00,day_weekday,2021,363,12,2,day_weekday,UTown,7 PGP BUNGALOW
610,610,Harassment,Open Investigation,2021-12-04 17:15:00,weekend,2021,338,12,5,weekend,UTown,NUS STAFF CLUB
611,611,Trespass,Open Investigation,2022-04-12 13:15:00,day_weekday,2022,102,4,1,day_weekday,COM,PGP RESIDENCES (BLOCK 7)
612,612,Theft: Criminal Mischief,Open Investigation,2022-06-22 06:49:00,day_weekday,2022,173,6,2,day_weekday,PGP,EXPERIMENTAL HOUSE
613,613,Harassment, Closed,2022-11-05 05:36:00,weekend,2022,309,11,5,weekend,HALL,17 PGP BUNGALOW
614,614,Fraud,Closed,2022-10-15 17:39:00,weekend,2022,288,10,5,weekend,KV,SCIENCE BLOCK 16
615,615,Shoplifting,Open Investigation,2021-12-13 01:39:00,day_weekday,2021,347,12,0,day_weekday,KV,PGP RESIDENCES (BLOCK 19)
616,616,Assault,Open Investigation,2022-03-17 09:31:00,day_weekday,2022,76,3,3,day_weekday,FOS,"KENT VALE APARTMENT BLK A,103"
617,617,Trespassing,Closed,2022-02-24 11:28:00,day_weekday,2022,55,2,3,day_weekday,PGP,PGP RESIDENCES (BLOCK 4)
618,618,Theft: Criminal Mischief,Open Investigation,2021-12-03 10:22:00,day_weekday,2021,337,12,4,day_weekday,FASS,BTC- MULTIPURPOSE AUDITORIUM
619,619,Trespass,Arrest,2022-06-17 05:06:00,day_weekday,2022,168,6,4,day_weekday,PGP,PGP RESIDENCES (BLOCK 2)
620,620,Harassment,Open Investigation,2022-09-17 17:08:00,weekend,2022,260,9,5,weekend,KR,EUSOFF HALL (BLOCK C)
621,621,Harassment: Stalking,Open Investigation,2022-04-03 06:36:00,weekend,2022,93,4,6,weekend,UCC,CRISP (NEAR KEVII HALL)
622,622,Shoplifting,Arrest,2022-04-28 14:05:00,day_weekday,2022,118,4,3,day_weekday,CDE,LECTURE THEATRE 4
623,623,Shoplifting,Open Investigation,2021-10-22 22:19:00,day_weekday,2021,295,10,4,day_weekday,BIZ,BTC-MANASSEH MEYER
624,624,Theft,Open Investigation,2022-08-10 21:35:00,day_weekday,2022,222,8,2,day_weekday,UTown,ENGINEERING WORKSHOP 1A
625,625,Criminal Mischief, Closed,2022-07-29 15:51:00,day_weekday,2022,210,7,4,day_weekday,YIH,2 KR BUNGALOW
626,626,Criminal Mischief,Open Investigation,2022-12-23 04:13:00,day_weekday,2022,357,12,4,day_weekday,BTC,RAFFLES HALL (BLOCK A)
627,627,Rape,Unfounded,2021-11-24 12:44:00,day_weekday,2021,328,11,2,day_weekday,PGP,CTR FOR THE ARTS
628,628,Theft,Open Investigation,2022-04-15 18:47:00,day_weekday,2022,105,4,4,day_weekday,HALL,RIDGE VIEW RESIDENCE (BLOCK E)
629,629,Trespass,Arrest,2022-06-11 15:17:00,weekend,2022,162,6,5,weekend,PGP,SHEARES HALL (BLOCK E)
630,630,Bias Intimidation,Unfounded,2022-08-08 19:30:00,day_weekday,2022,220,8,0,day_weekday,FASS,RIDGE VIEW TOWER BLK (RVF)
631,631,Criminal Mischief,Open Investigation,2022-12-19 09:08:00,day_weekday,2022,353,12,0,day_weekday,YIH,LECTURE THEATRE 9
632,632,Harassment,Unfounded,2021-12-26 09:43:00,weekend,2021,360,12,6,weekend,CDE,PGP RESIDENCES (BLOCK 18)
633,633,Harassment,Open Investigation,2022-07-08 15:24:00,day_weekday,2022,189,7,4,day_weekday,FOS,SCIENCE BLOCK 1
634,634,Harassment,Unfounded,2021-11-01 14:08:00,day_weekday,2021,305,11,0,day_weekday,CDE,SUB-STATION 4 (NEAR KEVII)
635,635,Rape,Unfounded,2022-02-28 14:41:00,day_weekday,2022,59,2,0,day_weekday,BTC,17 PGP BUNGALOW
636,636,Disorderly Conduct,Open Investigation,2022-02-08 01:02:00,day_weekday,2022,39,2,1,day_weekday,BIZ,ENGINEERING WORKSHOP 1
637,637,Burglary,,2022-09-02 23:50:00,day_weekday,2022,245,9,4,day_weekday,KV,YALE EAST CORE
